replication,seed,beta,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
37,37,8,baseline,Baseline,121.775362440915,353.065575521283,2576.68403418658,94,1831,494,1337
37,37,8,early_mover,Early Mover,118.974807462265,256.622044904584,1835.98210462868,254,4002,1040,2962
37,37,8,sequential,Sequential,116.188109683755,245.627682340573,1770.09176708287,263,4034,1127,2907
37,37,8,coordinated,Coordinated,115.173766949616,250.84857421827,1817.81353388572,244,3903,1142,2761
37,37,8,delayed_coordination,Delayed Coordination,113.506166539593,257.480072555388,1809.55120578922,252,3961,1086,2875
38,38,2,baseline,Baseline,127.521294890917,377.664701452322,2441.15390571908,101,2045,664,1381
38,38,2,early_mover,Early Mover,132.375154534728,267.837863820858,1651.51521786994,268,4475,1266,3209
38,38,2,sequential,Sequential,131.164954426715,259.671996864289,1588.09685154853,271,4522,1313,3209
38,38,2,coordinated,Coordinated,124.130071521896,286.171422017788,1694.8008168958,247,4200,1245,2955
38,38,2,delayed_coordination,Delayed Coordination,132.604677592713,256.819951364363,1571.32620251392,275,4557,1279,3278
38,38,4,baseline,Baseline,127.577206101062,377.630307914947,2433.66280019806,106,2075,698,1377
38,38,4,early_mover,Early Mover,119.566694187291,304.697612588866,1836.8599741115,212,3420,1203,2217
38,38,4,sequential,Sequential,120.661834630137,294.007586852754,1738.23570417538,237,3523,1251,2272
38,38,4,coordinated,Coordinated,119.402228955766,300.463825554451,1786.95600147747,226,3557,1214,2343
38,38,4,delayed_coordination,Delayed Coordination,121.793700416324,293.520116198464,1719.48065031468,229,3492,1221,2271
38,38,8,baseline,Baseline,125.055912858935,385.507302003912,2497.9560956956,88,1793,601,1192
38,38,8,early_mover,Early Mover,121.664191874286,282.654219414197,1754.18836605949,233,3756,1363,2393
38,38,8,sequential,Sequential,113.980956224839,290.943484874678,1823.35327280399,227,3507,1357,2150
38,38,8,coordinated,Coordinated,111.858398004162,295.988184673705,1871.50537493275,189,3246,1265,1981
38,38,8,delayed_coordination,Delayed Coordination,119.698621933684,277.934903791007,1733.41337090177,236,3685,1379,2306
39,39,2,baseline,Baseline,124.410152117065,358.434053268872,2377.36196826898,125,2583,419,2164
39,39,2,early_mover,Early Mover,117.271332156464,241.265480919547,1734.38575543505,247,4442,1146,3296
39,39,2,sequential,Sequential,117.767983756491,224.395166913106,1664.22418857739,270,4584,1227,3357
39,39,2,coordinated,Coordinated,117.720815984007,224.985067947277,1660.87978812881,276,4598,1170,3428
39,39,2,delayed_coordination,Delayed Coordination,117.877061622706,228.097470977348,1673.62549042792,257,4490,1161,3329
39,39,4,baseline,Baseline,124.09745148445,349.706748933333,2385.84488505604,123,2552,466,2086
39,39,4,early_mover,Early Mover,119.909524840907,233.170911049493,1643.64385712784,272,4687,1154,3533
39,39,4,sequential,Sequential,116.322213704427,225.906552974351,1616.97320868304,245,4579,1166,3413
39,39,4,coordinated,Coordinated,110.575180390509,238.942935561754,1700.12843147033,268,4379,1142,3237
39,39,4,delayed_coordination,Delayed Coordination,117.960073854653,221.598702585887,1590.82890869075,262,4631,1156,3475
39,39,8,baseline,Baseline,122.742389960107,360.442197439559,2426.78472891317,116,2289,482,1807
39,39,8,early_mover,Early Mover,109.007247374963,264.551001793152,1818.20291613105,253,3868,1188,2680
39,39,8,sequential,Sequential,104.612685665934,262.604811397455,1791.70486602483,241,3934,1145,2789
39,39,8,coordinated,Coordinated,104.502206703817,253.277086920003,1827.25836288129,223,3873,1119,2754
39,39,8,delayed_coordination,Delayed Coordination,107.309140855151,256.156732131603,1759.88031768343,249,3943,1149,2794
40,40,2,baseline,Baseline,125.523263977682,341.327055650171,2502.00673276098,106,2090,506,1584
40,40,2,early_mover,Early Mover,131.578833198458,238.228707875527,1675.32027538895,277,4632,950,3682
40,40,2,sequential,Sequential,130.430583524483,223.249106280741,1576.58049449636,292,4702,1033,3669
40,40,2,coordinated,Coordinated,130.042382217572,225.30968031095,1607.40966136118,287,4738,1001,3737
40,40,2,delayed_coordination,Delayed Coordination,128.404638563342,227.531804226143,1626.20323796613,278,4622,997,3625
40,40,4,baseline,Baseline,123.819788928621,360.968161058056,2572.53020639491,95,1878,426,1452
40,40,4,early_mover,Early Mover,123.558538954213,254.059425718854,1758.80683192076,256,4087,958,3129
40,40,4,sequential,Sequential,119.501888572982,246.694804838266,1723.36709662898,258,4046,1044,3002
40,40,4,coordinated,Coordinated,117.25397593932,255.415351632177,1749.78919766207,268,3956,1007,2949
40,40,4,delayed_coordination,Delayed Coordination,118.667784344548,246.451859214319,1715.92837550753,269,4038,1009,3029
40,40,8,baseline,Baseline,123.157232228253,351.646232267094,2586.9786974087,81,1754,410,1344
40,40,8,early_mover,Early Mover,118.686839306593,265.496583794199,1852.49354389337,241,3759,1043,2716
40,40,8,sequential,Sequential,110.455473489104,260.778755675925,1895.04015927232,225,3491,1010,2481
40,40,8,coordinated,Coordinated,112.195514461438,264.026577402553,1870.02498592274,220,3496,959,2537
40,40,8,delayed_coordination,Delayed Coordination,112.022664441942,268.217919382156,1861.12679110717,212,3497,1045,2452
41,41,2,baseline,Baseline,127.529087377148,355.200329827028,2490.28313976466,109,2246,538,1708
41,41,2,early_mover,Early Mover,138.176378723605,236.539859175143,1564.13168430203,287,4831,1092,3739
41,41,2,sequential,Sequential,136.111655195181,222.214065303423,1580.74143835327,295,4703,1143,3560
41,41,2,coordinated,Coordinated,132.22834702318,241.188782174883,1675.07266930981,279,4577,1029,3548
41,41,2,delayed_coordination,Delayed Coordination,139.335540860434,215.9182717617,1488.15517332153,302,4907,1188,3719
41,41,4,baseline,Baseline,125.096454364417,367.146473867274,2533.26219593657,102,2101,507,1594
41,41,4,early_mover,Early Mover,123.693398431525,271.863989755452,1804.42371158643,248,4190,1107,3083
41,41,4,sequential,Sequential,124.255493192566,266.847385300932,1754.61878242671,251,4140,1123,3017
41,41,4,coordinated,Coordinated,122.787220216572,263.213099143906,1817.09972701902,226,3994,1085,2909
41,41,4,delayed_coordination,Delayed Coordination,126.620298027422,254.126049837351,1666.65172719731,237,4241,1094,3147
41,41,8,baseline,Baseline,124.263351394479,379.279106095584,2556.95831263409,89,1984,488,1496
41,41,8,early_mover,Early Mover,114.903554617114,296.615214332236,1951.62581097184,225,3433,1096,2337
41,41,8,sequential,Sequential,108.438435834713,306.144932618697,1971.20041850167,193,3262,1088,2174
41,41,8,coordinated,Coordinated,110.762426472791,301.973694758635,1982.59998815373,217,3431,1122,2309
41,41,8,delayed_coordination,Delayed Coordination,112.331491449687,289.782869351941,1949.09597186818,211,3406,1122,2284
42,42,2,baseline,Baseline,126.70774195869,376.406289290382,2471.95572713523,99,2198,642,1556
42,42,2,early_mover,Early Mover,131.096974982419,243.79172913657,1601.00100010445,276,4755,1149,3606
42,42,2,sequential,Sequential,125.335775195571,241.068557020004,1577.62551988718,253,4407,1193,3214
42,42,2,coordinated,Coordinated,130.083718827969,242.652105383036,1584.34523064811,285,4523,1151,3372
42,42,2,delayed_coordination,Delayed Coordination,128.698618571676,231.746117957303,1547.78613639278,284,4707,1216,3491
42,42,4,baseline,Baseline,127.504293027151,369.163174821464,2425.67829103309,115,2254,671,1583
42,42,4,early_mover,Early Mover,122.820473982711,253.376209787905,1751.76421075873,253,4137,1200,2937
42,42,4,sequential,Sequential,115.330968669979,263.746294467847,1816.74701582196,207,3634,1134,2500
42,42,4,coordinated,Coordinated,116.482259744511,276.406184943323,1870.23689866511,223,3647,1104,2543
42,42,4,delayed_coordination,Delayed Coordination,115.439342254392,254.931478989715,1814.58243044983,192,3671,1148,2523
42,42,8,baseline,Baseline,123.879479068483,380.055818202048,2546.14376596684,91,1874,527,1347
42,42,8,early_mover,Early Mover,115.997161551536,276.128899721264,1880.17282472171,250,3551,1246,2305
42,42,8,sequential,Sequential,111.094679897085,288.040725777386,1903.00860524287,239,3375,1223,2152
42,42,8,coordinated,Coordinated,106.790916113069,304.926921382216,2002.06866370055,183,3084,1120,1964
42,42,8,delayed_coordination,Delayed Coordination,111.290158560615,268.89787440164,1875.06426778485,227,3458,1215,2243
43,43,2,baseline,Baseline,123.220494797575,341.645618197677,2379.91312186288,122,2489,550,1939
43,43,2,early_mover,Early Mover,121.36357341593,240.203146541391,1665.43088848616,270,4645,1136,3509
43,43,2,sequential,Sequential,118.717999145253,240.661790021337,1626.25934821585,257,4471,1195,3276
43,43,2,coordinated,Coordinated,125.815086213553,236.181766004265,1511.08623695482,283,4905,1252,3653
43,43,2,delayed_coordination,Delayed Coordination,119.055235357639,231.237717524574,1602.38650658397,268,4596,1208,3388
43,43,4,baseline,Baseline,122.103532834207,354.874177332574,2431.87942593581,114,2383,577,1806
43,43,4,early_mover,Early Mover,119.711034198337,247.214783002907,1649.8527003769,284,4531,1193,3338
43,43,4,sequential,Sequential,118.713691408208,238.421491821186,1591.78894829012,285,4582,1285,3297
43,43,4,coordinated,Coordinated,116.872683544186,243.023285015984,1637.37106051674,281,4467,1201,3266
43,43,4,delayed_coordination,Delayed Coordination,117.154097627006,248.05779400645,1593.59500626329,283,4575,1201,3374
43,43,8,baseline,Baseline,120.676334683249,358.561883809023,2480.12975061581,103,2088,503,1585
43,43,8,early_mover,Early Mover,111.418769016227,272.8906390434,1785.79138646183,261,3876,1161,2715
43,43,8,sequential,Sequential,106.56074997771,275.979419703801,1814.88962829619,239,3696,1122,2574
43,43,8,coordinated,Coordinated,107.185600987483,277.389307481301,1800.11984590628,230,3723,1012,2711
43,43,8,delayed_coordination,Delayed Coordination,108.259341046249,268.740958488853,1772.92977681178,244,3803,1163,2640
44,44,2,baseline,Baseline,125.122215836971,360.132446590568,2468.3905582446,111,2232,618,1614
44,44,2,early_mover,Early Mover,122.331609534767,267.49480702523,1837.99832995249,246,4226,1111,3115
44,44,2,sequential,Sequential,123.650124900994,250.889946000955,1693.82510293287,268,4475,1129,3346
44,44,2,coordinated,Coordinated,122.7778656006,245.828756657216,1707.33123880227,262,4463,1143,3320
44,44,2,delayed_coordination,Delayed Coordination,119.090781686698,266.765468345349,1812.00991854548,248,4289,1108,3181
44,44,4,baseline,Baseline,124.299708475963,360.445373311897,2496.21071910777,108,2074,561,1513
44,44,4,early_mover,Early Mover,118.983745353967,272.136533593999,1845.73278599103,226,3753,1078,2675
44,44,4,sequential,Sequential,113.516670984987,268.239825726587,1847.81934951339,233,3712,1128,2584
44,44,4,coordinated,Coordinated,118.68321824962,257.963832083336,1771.51369862946,249,4071,1165,2906
44,44,4,delayed_coordination,Delayed Coordination,114.189259623171,270.576656354259,1839.77552023401,225,3728,1106,2622
44,44,8,baseline,Baseline,121.456489105691,377.180602667138,2570.68868575125,92,1821,565,1256
44,44,8,early_mover,Early Mover,117.684765296183,264.709547246443,1852.40955657864,239,3999,1222,2777
44,44,8,sequential,Sequential,112.25230811812,270.964373468996,1874.66466970475,208,3808,1233,2575
44,44,8,coordinated,Coordinated,112.924087880197,274.832678269554,1874.03619486798,247,3908,1233,2675
44,44,8,delayed_coordination,Delayed Coordination,114.267144450474,262.098388523624,1812.75706468313,230,3987,1266,2721
45,45,2,baseline,Baseline,127.189769494323,370.728506901507,2536.53949617549,105,2150,472,1678
45,45,2,early_mover,Early Mover,131.621274121632,246.387228456717,1686.83782857,281,4823,958,3865
45,45,2,sequential,Sequential,126.115045524377,240.176152294797,1630.96307386221,287,4872,1035,3837
45,45,2,coordinated,Coordinated,124.10747910067,234.801857314388,1700.62645009239,272,4636,1140,3496
45,45,2,delayed_coordination,Delayed Coordination,129.103277897076,232.425116152653,1602.8692091444,292,4928,971,3957
45,45,4,baseline,Baseline,124.759221726618,378.385170862158,2569.29021130521,98,1979,480,1499
45,45,4,early_mover,Early Mover,121.637058915049,256.819313959445,1800.67429178137,248,4044,1138,2906
45,45,4,sequential,Sequential,116.190548729353,261.871110014759,1760.39661068923,247,4039,1134,2905
45,45,4,coordinated,Coordinated,114.600380634453,275.149191991674,1793.78494615451,260,4121,1142,2979
45,45,4,delayed_coordination,Delayed Coordination,118.472213599389,256.701461859219,1716.73780777395,261,4132,1142,2990
45,45,8,baseline,Baseline,122.65582780551,385.223846215425,2626.02905331274,84,1793,486,1307
45,45,8,early_mover,Early Mover,113.630889084181,272.161879734136,1944.30151508501,235,3650,1027,2623
45,45,8,sequential,Sequential,110.393092599957,263.705307459072,1838.20236830503,247,3734,1120,2614
45,45,8,coordinated,Coordinated,108.164003101965,283.130553161596,1885.21762977672,243,3703,1044,2659
45,45,8,delayed_coordination,Delayed Coordination,110.493688031982,271.357873199317,1857.14142108804,226,3686,1086,2600
46,46,2,baseline,Baseline,124.863467280486,360.752893738088,2485.45727357331,104,2105,538,1567
46,46,2,early_mover,Early Mover,123.500934770142,245.417395562633,1725.46855209551,265,4367,995,3372
46,46,2,sequential,Sequential,127.188555607407,240.702191169757,1661.84187113387,269,4410,1045,3365
46,46,2,coordinated,Coordinated,131.229446655771,236.931346495777,1586.48801691156,297,4792,1089,3703
46,46,2,delayed_coordination,Delayed Coordination,126.365468787567,236.725159294946,1644.8807692631,257,4356,1012,3344
46,46,4,baseline,Baseline,123.914326956905,368.616702472674,2520.61889905657,98,2038,527,1511
46,46,4,early_mover,Early Mover,121.010489945205,276.675703939022,1787.09841529763,246,4072,1017,3055
46,46,4,sequential,Sequential,121.816462086298,255.875952752415,1670.63567140728,275,4158,1129,3029
46,46,4,coordinated,Coordinated,114.351191599712,287.494123201867,1875.48425064708,225,3854,1084,2770
46,46,4,delayed_coordination,Delayed Coordination,120.144672595488,265.202443165473,1713.60005045532,263,4118,1120,2998
46,46,8,baseline,Baseline,122.521402843966,368.519304652413,2547.58791061512,94,1913,534,1379
46,46,8,early_mover,Early Mover,112.501880510393,272.467832381193,1880.7235907083,228,3619,1029,2590
46,46,8,sequential,Sequential,108.071095768244,278.264226004238,1913.40861241354,209,3465,985,2480
46,46,8,coordinated,Coordinated,108.047725496795,274.327510877915,1915.05979978256,199,3423,977,2446
46,46,8,delayed_coordination,Delayed Coordination,111.87573290422,273.002554773704,1833.69749224665,223,3722,1075,2647
47,47,2,baseline,Baseline,125.505633369953,330.746389220514,2422.32481482802,129,2354,643,1711
47,47,2,early_mover,Early Mover,127.764189207789,217.456600504616,1665.10347116141,287,4739,1131,3608
47,47,2,sequential,Sequential,131.152817262161,202.81641163532,1527.27942853706,303,4939,1212,3727
47,47,2,coordinated,Coordinated,129.023108764142,225.263702341073,1572.32633817543,300,4959,1133,3826
47,47,2,delayed_coordination,Delayed Coordination,127.660565572962,206.94413613783,1576.30196372165,279,4792,1181,3611
47,47,4,baseline,Baseline,123.169355189242,337.108112885398,2485.14014823711,107,2125,550,1575
47,47,4,early_mover,Early Mover,127.142123964936,218.884634912414,1683.11292711107,271,4553,1111,3442
47,47,4,sequential,Sequential,125.45050841985,220.089112319239,1591.18173558539,292,4607,1195,3412
47,47,4,coordinated,Coordinated,118.509253516782,238.436662813351,1693.21702918893,266,4337,1149,3188
47,47,4,delayed_coordination,Delayed Coordination,126.060737500913,225.125576902314,1600.05676438774,278,4560,1158,3402
47,47,8,baseline,Baseline,121.81300509787,349.953331900029,2527.86055020261,96,1953,480,1473
47,47,8,early_mover,Early Mover,112.672446701687,267.660828430793,1875.52328729392,226,3746,1143,2603
47,47,8,sequential,Sequential,111.467664214225,263.426937959517,1812.49698958753,247,3743,1209,2534
47,47,8,coordinated,Coordinated,114.558839758791,261.770913248752,1778.7833878786,248,4034,1297,2737
47,47,8,delayed_coordination,Delayed Coordination,112.037013169894,263.57483284719,1810.24350108426,229,3763,1184,2579
48,48,2,baseline,Baseline,122.100223782816,368.229910347156,2592.41433050118,87,1815,604,1211
48,48,2,early_mover,Early Mover,128.338641950343,233.167077787909,1645.3293060198,283,4684,1055,3629
48,48,2,sequential,Sequential,126.795598786913,227.306670121172,1576.93431200013,292,4657,1070,3587
48,48,2,coordinated,Coordinated,121.352668714288,271.237292076411,1716.18347934787,239,3944,1042,2902
48,48,2,delayed_coordination,Delayed Coordination,127.7785727371,226.988017598473,1569.32265698105,285,4675,1092,3583
48,48,4,baseline,Baseline,122.10791954081,374.821510868769,2590.74409504504,90,1823,612,1211
48,48,4,early_mover,Early Mover,117.487549335315,267.020678157038,1807.81414657243,249,3959,1119,2840
48,48,4,sequential,Sequential,112.795557615179,277.644850793231,1812.63944758717,229,3718,1069,2649
48,48,4,coordinated,Coordinated,110.66989101277,294.723081361617,1903.6391212238,167,3279,976,2303
48,48,4,delayed_coordination,Delayed Coordination,115.944208266786,265.556975137101,1760.26607520725,241,3889,1094,2795
48,48,8,baseline,Baseline,119.636338511947,376.735021554163,2661.37129884055,77,1537,541,996
48,48,8,early_mover,Early Mover,108.067772805233,294.715165974564,1995.12169934734,213,3297,1112,2185
48,48,8,sequential,Sequential,106.503124650599,297.25658124583,1973.0506648372,190,3120,1046,2074
48,48,8,coordinated,Coordinated,106.530195642135,283.296708065229,1959.24929584211,223,3286,1063,2223
48,48,8,delayed_coordination,Delayed Coordination,106.037917583934,296.584932264334,1961.6821250449,205,3172,1091,2081
49,49,2,baseline,Baseline,126.420914839679,305.900855514495,2379.34987965268,121,2293,655,1638
49,49,2,early_mover,Early Mover,129.381457878323,232.74347221783,1690.6723804996,247,4372,1003,3369
49,49,2,sequential,Sequential,124.982465456704,234.81865326435,1668.67220553126,255,4398,1032,3366
49,49,2,coordinated,Coordinated,125.700858891628,232.812647886581,1641.5242262129,263,4399,998,3401
49,49,2,delayed_coordination,Delayed Coordination,128.353291428748,222.645824662032,1602.79580777919,271,4503,1084,3419
49,49,4,baseline,Baseline,125.5455032382,315.655058958907,2404.0907749784,123,2309,647,1662
49,49,4,early_mover,Early Mover,118.178785206819,265.732453191793,1855.29890168288,206,3663,1056,2607
49,49,4,sequential,Sequential,114.307342994956,261.564893495406,1816.57155893332,196,3600,1070,2530
49,49,4,coordinated,Coordinated,113.965492017137,260.135717756227,1819.87194780833,220,3849,1114,2735
49,49,4,delayed_coordination,Delayed Coordination,113.974971560088,262.129885741438,1850.07633213151,201,3676,1076,2600
49,49,8,baseline,Baseline,122.811704454033,326.030423425883,2419.4086728757,118,2051,618,1433
49,49,8,early_mover,Early Mover,109.400191884928,289.025671262766,2001.51167515882,188,3118,959,2159
49,49,8,sequential,Sequential,105.896759491612,280.533648982214,1956.42394756205,200,3170,951,2219
49,49,8,coordinated,Coordinated,106.361106086505,267.416923577795,1986.5519667057,179,3212,990,2222
49,49,8,delayed_coordination,Delayed Coordination,104.227685440601,284.89074224159,1992.90106294323,184,3079,957,2122
50,50,2,baseline,Baseline,127.888540044676,346.294048976712,2441.71029262173,120,2350,664,1686
50,50,2,early_mover,Early Mover,131.189053664544,234.066589054712,1685.35668166032,269,4486,1304,3182
50,50,2,sequential,Sequential,131.297017735781,222.199063596217,1627.88690812178,283,4723,1298,3425
50,50,2,coordinated,Coordinated,124.564105544081,241.271407814654,1709.87485163989,263,4438,1104,3334
50,50,2,delayed_coordination,Delayed Coordination,130.111699047302,226.934788229221,1645.27704533028,261,4578,1241,3337
50,50,4,baseline,Baseline,126.293308402581,350.200206957506,2478.55805462828,111,2189,608,1581
50,50,4,early_mover,Early Mover,122.369788736546,239.172039261039,1808.3326537051,257,4066,1221,2845
50,50,4,sequential,Sequential,119.161743912052,236.019391218585,1790.88186547102,259,4015,1264,2751
50,50,4,coordinated,Coordinated,116.340295494206,247.015700788197,1887.65145963191,239,3854,1239,2615
50,50,4,delayed_coordination,Delayed Coordination,120.296298733159,229.332562238895,1761.0047411114,271,4058,1234,2824
50,50,8,baseline,Baseline,125.226529426166,347.445936765523,2514.49270970316,106,2088,603,1485
50,50,8,early_mover,Early Mover,113.48083709122,266.591321215912,1958.18289315678,227,3556,1188,2368
50,50,8,sequential,Sequential,110.079353398445,266.207279893535,1954.73133169128,231,3536,1168,2368
50,50,8,coordinated,Coordinated,107.080073578756,277.945011761476,2034.87393085868,187,3350,1041,2309
50,50,8,delayed_coordination,Delayed Coordination,110.721323156865,269.076743284633,1957.99973219122,203,3487,1150,2337
51,51,2,baseline,Baseline,122.209967251787,377.50689201035,2531.04717067305,107,2192,607,1585
51,51,2,early_mover,Early Mover,130.283243351711,221.979823461866,1638.45958949851,286,4871,1069,3802
51,51,2,sequential,Sequential,129.259665071619,207.229532213192,1531.12966580512,305,5015,1144,3871
51,51,2,coordinated,Coordinated,125.187604353817,213.284190783609,1641.7743900508,281,4656,1082,3574
51,51,2,delayed_coordination,Delayed Coordination,128.61134959094,214.933299560753,1553.92136712236,295,4979,1121,3858
51,51,4,baseline,Baseline,121.398304223386,381.822678488842,2567.41180017882,99,2018,549,1469
51,51,4,early_mover,Early Mover,115.664347949662,263.80541015241,1892.52175571234,230,3903,1097,2806
51,51,4,sequential,Sequential,114.466270368739,241.525264663135,1836.77265615292,233,3870,1118,2752
51,51,4,coordinated,Coordinated,123.500281056134,216.085908535556,1652.92152826777,291,4513,1215,3298
51,51,4,delayed_coordination,Delayed Coordination,114.856762525779,241.45308781169,1824.19115917075,249,3968,1114,2854
51,51,8,baseline,Baseline,120.546431978676,388.158010125574,2578.24471319285,101,1915,541,1374
51,51,8,early_mover,Early Mover,110.45972259396,278.562054873166,1987.42237812236,223,3578,1040,2538
51,51,8,sequential,Sequential,112.091490543937,260.54627849542,1847.02595398287,234,3681,1101,2580
51,51,8,coordinated,Coordinated,114.249341556385,248.439669989544,1784.75194117829,254,4165,1202,2963
51,51,8,delayed_coordination,Delayed Coordination,108.493761218889,274.850022389066,1917.68268662579,223,3569,1088,2481
52,52,2,baseline,Baseline,128.518375663661,371.862479074805,2449.37202339192,121,2374,590,1784
52,52,2,early_mover,Early Mover,132.725644500861,254.792145448945,1684.21231080001,257,4626,1040,3586
52,52,2,sequential,Sequential,129.634749146031,247.579121717243,1643.19792342317,256,4498,1062,3436
52,52,2,coordinated,Coordinated,128.983529324469,265.639040007368,1691.82446218068,247,4346,1043,3303
52,52,2,delayed_coordination,Delayed Coordination,129.254464316691,249.484759867892,1649.1472001055,249,4540,1037,3503
52,52,4,baseline,Baseline,127.705157333736,369.28361146561,2468.09164463911,114,2296,549,1747
52,52,4,early_mover,Early Mover,120.584459259205,266.316376094104,1873.87189393694,221,3904,1131,2773
52,52,4,sequential,Sequential,116.096765759717,276.410658426555,1873.11475983201,213,3760,1128,2632
52,52,4,coordinated,Coordinated,113.358121601418,283.298483816298,1894.52618187503,207,3461,1024,2437
52,52,4,delayed_coordination,Delayed Coordination,116.842997862579,267.227780335469,1848.08020132544,216,3800,1148,2652
52,52,8,baseline,Baseline,127.270746519694,368.566274246288,2453.26576241844,118,2265,500,1765
52,52,8,early_mover,Early Mover,115.635174486579,279.34444899228,1925.36325403248,208,3451,1075,2376
52,52,8,sequential,Sequential,107.778687021996,283.996389241188,1979.46266515562,163,3164,1021,2143
52,52,8,coordinated,Coordinated,102.94787703772,315.181716625331,2076.71280391636,141,2872,948,1924
52,52,8,delayed_coordination,Delayed Coordination,107.814062059285,282.398106884321,1963.98983269444,159,3169,1024,2145
53,53,2,baseline,Baseline,124.203388689925,327.636831916676,2346.31577690962,128,2611,664,1947
53,53,2,early_mover,Early Mover,126.477318191529,220.948842893663,1588.33155909454,282,4848,1121,3727
53,53,2,sequential,Sequential,124.457483663787,218.835102152644,1557.28555909392,288,4873,1195,3678
53,53,2,coordinated,Coordinated,121.623919450057,225.425153954861,1659.64272255361,271,4645,1139,3506
53,53,2,delayed_coordination,Delayed Coordination,123.555586096403,215.645829822024,1553.86539111729,293,4953,1127,3826
53,53,4,baseline,Baseline,121.943142381239,346.688670172948,2387.7162702576,115,2381,575,1806
53,53,4,early_mover,Early Mover,116.335214380135,226.848272156861,1697.06174588647,272,4200,1098,3102
53,53,4,sequential,Sequential,116.744884164052,223.714161652761,1676.84573020927,267,4324,1140,3184
53,53,4,coordinated,Coordinated,115.721497113707,224.263263417752,1620.21595873503,282,4445,1124,3321
53,53,4,delayed_coordination,Delayed Coordination,114.349866929065,227.487918344182,1717.52722622941,256,4215,1102,3113
53,53,8,baseline,Baseline,121.845807630546,337.326169745335,2399.79966976403,112,2274,603,1671
53,53,8,early_mover,Early Mover,111.911647840949,241.943510707075,1794.87437514922,247,3961,1141,2820
53,53,8,sequential,Sequential,112.660587789218,228.702655264975,1699.64709494042,254,4058,1236,2822
53,53,8,coordinated,Coordinated,108.157007644601,245.659759602888,1789.21597627117,241,3966,1203,2763
53,53,8,delayed_coordination,Delayed Coordination,112.171602117852,229.750791012007,1693.86687156873,266,4110,1211,2899
54,54,2,baseline,Baseline,125.883045856757,352.684802635863,2478.90123595543,115,2254,696,1558
54,54,2,early_mover,Early Mover,123.480057536315,251.562577325717,1763.73254740185,260,4224,1164,3060
54,54,2,sequential,Sequential,114.851633459688,260.05712023668,1791.89431196577,245,4028,1127,2901
54,54,2,coordinated,Coordinated,125.415565661392,235.941110929705,1567.00681528306,285,4712,1220,3492
54,54,2,delayed_coordination,Delayed Coordination,120.964102228415,244.040825127112,1700.72718771373,251,4227,1198,3029
54,54,4,baseline,Baseline,124.588828871826,357.889736470548,2511.14128804655,113,2153,727,1426
54,54,4,early_mover,Early Mover,120.871824509912,254.731709865038,1747.5986111225,223,4182,1081,3101
54,54,4,sequential,Sequential,118.644488544794,237.566073085591,1611.62444097235,257,4345,1187,3158
54,54,4,coordinated,Coordinated,116.524304864817,253.116889969779,1710.49940989696,251,4093,1200,2893
54,54,4,delayed_coordination,Delayed Coordination,115.477175784629,245.861281822907,1696.54641224306,224,4100,1087,3013
54,54,8,baseline,Baseline,123.795797787584,361.303533415764,2536.25556301887,100,2032,715,1317
54,54,8,early_mover,Early Mover,114.142362405541,276.1922164473,1863.98830913923,217,3766,1174,2592
54,54,8,sequential,Sequential,110.112561237149,261.456885730626,1799.54810943514,216,3632,1189,2443
54,54,8,coordinated,Coordinated,112.091760843459,264.535259411873,1785.63700290768,250,3817,1214,2603
54,54,8,delayed_coordination,Delayed Coordination,111.572008664813,256.005977471404,1758.93553957034,238,3806,1204,2602
55,55,2,baseline,Baseline,126.167230223739,367.062493706948,2511.18953395692,105,2066,630,1436
55,55,2,early_mover,Early Mover,132.750013784177,238.320785112413,1581.68317836009,293,4779,1139,3640
55,55,2,sequential,Sequential,133.052495402508,226.142809169493,1480.93243533677,291,4688,1188,3500
55,55,2,coordinated,Coordinated,130.065516904897,253.476006961561,1595.79420332471,293,4503,1269,3234
55,55,2,delayed_coordination,Delayed Coordination,131.370334622409,232.310689576496,1503.56940245422,259,4517,1160,3357
55,55,4,baseline,Baseline,125.591206911265,364.572262315941,2522.15984650322,104,1997,650,1347
55,55,4,early_mover,Early Mover,124.731509417373,245.30085273305,1697.51207577012,255,4314,1277,3037
55,55,4,sequential,Sequential,123.231669913194,239.433389920727,1622.6802813665,290,4389,1321,3068
55,55,4,coordinated,Coordinated,121.796305420194,255.022661273267,1671.50833383638,280,4245,1252,2993
55,55,4,delayed_coordination,Delayed Coordination,123.831483757056,231.056643659542,1603.16694639628,279,4446,1291,3155
55,55,8,baseline,Baseline,123.059736718469,375.880125831742,2559.07194365432,92,1843,619,1224
55,55,8,early_mover,Early Mover,110.741389446076,262.13650162122,1930.48327084052,209,3549,1178,2371
55,55,8,sequential,Sequential,109.979927354692,268.801400128991,1865.47746753679,236,3592,1207,2385
55,55,8,coordinated,Coordinated,110.689864420196,273.972377978878,1841.37363467495,239,3782,1266,2516
55,55,8,delayed_coordination,Delayed Coordination,111.302500159563,259.299110316963,1826.48596650733,232,3701,1173,2528
56,56,2,baseline,Baseline,125.88943167622,360.692832202039,2424.49203561276,116,2372,562,1810
56,56,2,early_mover,Early Mover,130.925678768054,233.308214371544,1589.46082032821,286,4761,1212,3549
56,56,2,sequential,Sequential,124.695270616313,249.415554787554,1589.88545439596,265,4500,1216,3284
