replication,seed,policyPenalty,scenarioID,scenarioName,finalFitness,finalRisk,finalTrade,finalRecoveringLinks,totalSwitches,localSwitches,globalSwitches
89,89,0.25,early_mover,Early Mover,114.94177736315,313.922003078204,2077.41720731555,164,3428,1391,2037
89,89,0.25,sequential,Sequential,113.020751945059,313.645001496734,2070.9830368928,160,3383,1362,2021
89,89,0.25,coordinated,Coordinated,112.271447841943,313.168456987179,2063.84865789761,156,3325,1289,2036
89,89,0.25,delayed_coordination,Delayed Coordination,113.684661408874,309.351066448064,2051.20419617918,171,3461,1374,2087
89,89,0.5,baseline,Baseline,128.637312907326,339.831805394849,2194.16419275097,134,3135,1145,1990
89,89,0.5,early_mover,Early Mover,121.050040776043,237.282065414233,1622.8185419257,256,4920,1618,3302
89,89,0.5,sequential,Sequential,120.028401896946,234.351764140511,1571.76240209384,266,5083,1680,3403
89,89,0.5,coordinated,Coordinated,118.154814625165,232.381959013011,1566.31017252548,274,5102,1736,3366
89,89,0.5,delayed_coordination,Delayed Coordination,117.766955746343,232.53491921991,1580.84602053082,264,4989,1629,3360
89,89,0.75,baseline,Baseline,128.637312907326,339.831805394849,2194.16419275097,134,3135,1145,1990
89,89,0.75,early_mover,Early Mover,118.551482486994,193.975507118591,1435.31303258997,230,4812,1176,3636
89,89,0.75,sequential,Sequential,111.153175002499,192.897458769212,1418.68275974617,237,4757,1236,3521
89,89,0.75,coordinated,Coordinated,118.128077876375,202.172658812805,1370.19175782202,265,5255,1295,3960
89,89,0.75,delayed_coordination,Delayed Coordination,110.435799524752,190.765481767181,1414.85276302217,229,4721,1185,3536
90,90,0.25,baseline,Baseline,130.7030572918,311.510185673167,2243.69946111994,128,2971,1221,1750
90,90,0.25,early_mover,Early Mover,115.248987922375,302.363195383921,2235.83130117824,110,2859,1385,1474
90,90,0.25,sequential,Sequential,114.634595332572,299.276077759025,2209.76319448293,102,2770,1326,1444
90,90,0.25,coordinated,Coordinated,117.926725502577,281.273384294132,2150.25433300309,160,3381,1466,1915
90,90,0.25,delayed_coordination,Delayed Coordination,114.810517858387,300.045843734056,2206.64121634983,98,2812,1338,1474
90,90,0.5,baseline,Baseline,130.7030572918,311.510185673167,2243.69946111994,128,2971,1221,1750
90,90,0.5,early_mover,Early Mover,122.214369803265,241.284811576197,1705.74220030759,250,4675,1741,2934
90,90,0.5,sequential,Sequential,120.866602185446,232.077741933541,1672.51138805385,257,4683,1678,3005
90,90,0.5,coordinated,Coordinated,120.701893880232,241.241295722468,1656.24218400783,251,4775,1688,3087
90,90,0.5,delayed_coordination,Delayed Coordination,121.431378690833,225.036211809215,1623.04250642207,261,4766,1728,3038
90,90,0.75,baseline,Baseline,130.7030572918,311.510185673167,2243.69946111994,128,2971,1221,1750
90,90,0.75,early_mover,Early Mover,130.626916066319,188.888968263757,1446.62538452785,245,5233,1173,4060
90,90,0.75,sequential,Sequential,121.762323137062,195.105481504372,1429.74250659314,239,5064,1118,3946
90,90,0.75,coordinated,Coordinated,116.2338221718,215.852250427567,1482.4125362754,214,4624,1264,3360
90,90,0.75,delayed_coordination,Delayed Coordination,122.685990462626,190.276427210807,1424.74986813668,251,5141,1156,3985
91,91,0.25,baseline,Baseline,127.088856664865,356.966649848134,2334.25671340763,120,2829,1193,1636
91,91,0.25,early_mover,Early Mover,117.206455851826,334.551955852369,2143.2586966113,142,3075,1483,1592
91,91,0.25,sequential,Sequential,115.925562487466,335.752920840359,2148.80904633224,134,2950,1423,1527
91,91,0.25,coordinated,Coordinated,114.493647554835,334.789607716473,2175.46275425926,125,2867,1367,1500
91,91,0.25,delayed_coordination,Delayed Coordination,116.597079481969,336.790287377922,2138.56114218911,138,2989,1448,1541
91,91,0.5,baseline,Baseline,127.088856664865,356.966649848134,2334.25671340763,120,2829,1193,1636
91,91,0.5,early_mover,Early Mover,127.59569582588,255.025752371968,1642.28341215302,272,4795,1717,3078
91,91,0.5,sequential,Sequential,123.863586757081,258.229603384855,1626.33902206256,258,4603,1728,2875
91,91,0.5,coordinated,Coordinated,113.963970467662,280.337139153646,1840.32022568044,192,3933,1565,2368
91,91,0.5,delayed_coordination,Delayed Coordination,126.221967527291,249.404928645763,1585.85789453486,265,4772,1739,3033
91,91,0.75,baseline,Baseline,127.088856664865,356.966649848134,2334.25671340763,120,2829,1193,1636
91,91,0.75,early_mover,Early Mover,128.894147900286,218.931823251751,1429.95000462454,265,5252,1188,4064
91,91,0.75,sequential,Sequential,125.742541819064,210.981141327836,1388.35379828796,255,5193,1214,3979
91,91,0.75,coordinated,Coordinated,131.245572725914,208.646609050065,1342.5225612316,285,5611,1242,4369
91,91,0.75,delayed_coordination,Delayed Coordination,126.004329169684,207.468150261643,1370.35407589103,272,5315,1171,4144
92,92,0.25,baseline,Baseline,127.952714177954,302.559492566228,2138.38943931166,144,3228,1213,2015
92,92,0.25,early_mover,Early Mover,113.992582808043,307.262019461088,2079.54097076727,143,3289,1364,1925
92,92,0.25,sequential,Sequential,113.341218659445,298.70736419725,2048.33189605173,159,3356,1374,1982
92,92,0.25,coordinated,Coordinated,112.097420139427,303.350951620855,2076.77803072305,140,3322,1302,2020
92,92,0.25,delayed_coordination,Delayed Coordination,112.826782186688,298.545330894166,2058.97436967769,147,3328,1356,1972
92,92,0.5,baseline,Baseline,127.952714177954,302.559492566228,2138.38943931166,144,3228,1213,2015
92,92,0.5,early_mover,Early Mover,118.323532529875,234.106593057153,1626.12363204318,249,4765,1592,3173
92,92,0.5,sequential,Sequential,116.061052410172,239.508068469712,1597.41668751361,232,4675,1626,3049
92,92,0.5,coordinated,Coordinated,119.412395534182,216.815629873726,1519.31235942258,255,5104,1671,3433
92,92,0.5,delayed_coordination,Delayed Coordination,113.991339751544,233.413573391264,1609.76872603839,251,4696,1615,3081
92,92,0.75,baseline,Baseline,127.952714177954,302.559492566228,2138.38943931166,144,3228,1213,2015
92,92,0.75,early_mover,Early Mover,128.727875709638,181.258427916607,1323.26652897028,292,5668,1150,4518
92,92,0.75,sequential,Sequential,122.453786785413,174.08982899232,1317.95693943114,262,5395,1145,4250
92,92,0.75,coordinated,Coordinated,113.543902016907,191.71585761309,1431.85480646066,239,5013,1227,3786
92,92,0.75,delayed_coordination,Delayed Coordination,121.404031261363,177.279893388258,1304.85310964355,275,5466,1163,4303
93,93,0.25,baseline,Baseline,125.90162476327,312.706701219941,2196.33618964086,114,2841,1020,1821
93,93,0.25,early_mover,Early Mover,110.695289928337,295.080816523113,2152.77433171544,123,2787,1310,1477
93,93,0.25,sequential,Sequential,109.521577417564,290.238373313433,2138.5013693688,120,2781,1307,1474
93,93,0.25,coordinated,Coordinated,111.936065374513,287.312434618483,2088.11035418463,146,3177,1436,1741
93,93,0.25,delayed_coordination,Delayed Coordination,109.346925407744,290.426029835215,2142.02138228451,121,2790,1316,1474
93,93,0.5,baseline,Baseline,125.90162476327,312.706701219941,2196.33618964086,114,2841,1020,1821
93,93,0.5,early_mover,Early Mover,117.057793395713,237.642270836251,1629.45152811789,251,4515,1748,2767
93,93,0.5,sequential,Sequential,112.932587170552,235.762483478046,1636.72827254102,250,4457,1743,2714
93,93,0.5,coordinated,Coordinated,106.811675251637,250.840921500825,1799.09373058993,195,3976,1566,2410
93,93,0.5,delayed_coordination,Delayed Coordination,113.231754691531,235.910023753745,1645.39323607484,235,4394,1724,2670
93,93,0.75,baseline,Baseline,125.90162476327,312.706701219941,2196.33618964086,114,2841,1020,1821
93,93,0.75,early_mover,Early Mover,127.979270837708,198.672481237466,1361.47224549714,271,5226,1200,4026
93,93,0.75,sequential,Sequential,135.355179017784,168.874720377707,1192.44869440346,312,5475,1224,4251
93,93,0.75,coordinated,Coordinated,128.595541496004,174.927731265261,1302.2367147424,276,5432,1298,4134
93,93,0.75,delayed_coordination,Delayed Coordination,132.096656774937,175.278085493363,1233.47789546067,291,5410,1172,4238
94,94,0.25,baseline,Baseline,128.84753831711,343.823575774795,2320.7223778631,120,2901,1288,1613
94,94,0.25,early_mover,Early Mover,118.35213998993,326.714697571115,2188.5999311833,153,3037,1561,1476
94,94,0.25,sequential,Sequential,116.86333389952,325.918560868195,2151.92903730741,158,3020,1564,1456
94,94,0.25,coordinated,Coordinated,117.50358761963,321.834871459669,2117.12718672908,178,3233,1614,1619
94,94,0.25,delayed_coordination,Delayed Coordination,117.274908387387,325.988240684081,2149.76956377042,164,3120,1582,1538
94,94,0.5,baseline,Baseline,128.84753831711,343.823575774795,2320.7223778631,120,2901,1288,1613
94,94,0.5,early_mover,Early Mover,128.567337603104,250.656714505628,1619.0421328139,247,4673,1836,2837
94,94,0.5,sequential,Sequential,120.342923620711,247.282383077599,1637.69329274359,243,4490,1843,2647
94,94,0.5,coordinated,Coordinated,119.690013697703,255.802657337823,1666.00035966111,268,4406,1793,2613
94,94,0.5,delayed_coordination,Delayed Coordination,122.52546387293,251.767752172765,1606.38780707724,244,4559,1844,2715
94,94,0.75,baseline,Baseline,128.84753831711,343.823575774795,2320.7223778631,120,2901,1288,1613
94,94,0.75,early_mover,Early Mover,139.37575494581,209.394061133095,1311.06804190484,281,5485,1200,4285
94,94,0.75,sequential,Sequential,121.357559881236,206.849280240057,1346.87696425123,280,5300,1271,4029
94,94,0.75,coordinated,Coordinated,120.586859448348,221.895401321702,1401.14905107129,282,5162,1404,3758
94,94,0.75,delayed_coordination,Delayed Coordination,130.936611836958,198.767848916724,1256.36010879787,306,5594,1273,4321
95,95,0.25,baseline,Baseline,129.187768417116,334.48451975624,2292.7065808812,110,2828,1104,1724
95,95,0.25,early_mover,Early Mover,116.862941845463,322.267276783737,2188.88975367087,144,3281,1403,1878
95,95,0.25,sequential,Sequential,115.43288194777,315.348941222922,2161.69270564241,153,3225,1382,1843
95,95,0.25,coordinated,Coordinated,114.729463101322,319.708038605147,2200.8922383785,133,3138,1288,1850
95,95,0.25,delayed_coordination,Delayed Coordination,116.650513539687,314.722300497003,2154.53374908044,152,3302,1404,1898
95,95,0.5,baseline,Baseline,129.187768417116,334.48451975624,2292.7065808812,110,2828,1104,1724
95,95,0.5,early_mover,Early Mover,125.415019321623,256.389148456044,1663.37416037317,237,4861,1799,3062
95,95,0.5,sequential,Sequential,124.131271700326,241.568262347703,1585.44293499763,259,4908,1841,3067
95,95,0.5,coordinated,Coordinated,118.314717563062,254.479314849544,1723.61670144335,242,4584,1805,2779
95,95,0.5,delayed_coordination,Delayed Coordination,124.487845847021,239.113780902396,1574.53172369565,272,4963,1852,3111
95,95,0.75,baseline,Baseline,129.187768417116,334.48451975624,2292.7065808812,110,2828,1104,1724
95,95,0.75,early_mover,Early Mover,131.798048670015,192.483943953006,1404.71299922196,245,5254,1304,3950
95,95,0.75,sequential,Sequential,127.947370582911,179.701093920601,1315.37650287713,276,5317,1314,4003
95,95,0.75,coordinated,Coordinated,123.344132303148,203.483058732997,1417.87811789057,255,5054,1344,3710
95,95,0.75,delayed_coordination,Delayed Coordination,126.967457868923,187.814582030291,1365.90191147994,255,5258,1322,3936
96,96,0.25,baseline,Baseline,125.595496905701,335.057610597599,2302.58019719822,119,2906,1119,1787
96,96,0.25,early_mover,Early Mover,110.657819855586,312.661860926965,2289.31729525604,109,2731,1258,1473
96,96,0.25,sequential,Sequential,108.348580216577,315.157669069572,2289.90577674512,102,2644,1244,1400
96,96,0.25,coordinated,Coordinated,110.256559366169,312.872683624219,2236.21389272417,122,2934,1305,1629
96,96,0.25,delayed_coordination,Delayed Coordination,108.371028438435,312.724338399781,2280.24567680082,97,2636,1232,1404
96,96,0.5,baseline,Baseline,125.595496905701,335.057610597599,2302.58019719822,119,2906,1119,1787
96,96,0.5,early_mover,Early Mover,121.448708212479,230.660301834802,1692.47828768518,225,4680,1717,2963
96,96,0.5,sequential,Sequential,118.270728469233,227.254094078405,1647.87430939248,264,4760,1815,2945
96,96,0.5,coordinated,Coordinated,119.81968315431,221.566725803975,1593.74181462236,279,4859,1781,3078
96,96,0.5,delayed_coordination,Delayed Coordination,120.610797734646,213.682888569348,1605.13087532384,272,4788,1761,3027
96,96,0.75,baseline,Baseline,125.595496905701,335.057610597599,2302.58019719822,119,2906,1119,1787
96,96,0.75,early_mover,Early Mover,143.267479492259,189.483313809218,1275.90114915045,303,5821,1184,4637
96,96,0.75,sequential,Sequential,134.57308688257,178.257601576117,1262.70151252904,286,5667,1246,4421
96,96,0.75,coordinated,Coordinated,119.557309439968,214.210657001881,1410.12900923299,254,4957,1340,3617
96,96,0.75,delayed_coordination,Delayed Coordination,138.692277251579,177.072168322561,1237.17360547491,302,5784,1222,4562
97,97,0.25,baseline,Baseline,126.439624908298,331.61341163635,2270.29273002287,123,2991,1037,1954
97,97,0.25,early_mover,Early Mover,112.302954350808,323.656424504722,2174.84866419708,126,3042,1190,1852
97,97,0.25,sequential,Sequential,111.055165583146,320.433922736951,2149.5976550412,130,3053,1197,1856
97,97,0.25,coordinated,Coordinated,109.082503234902,331.980662899234,2191.81619718769,110,2817,1127,1690
97,97,0.25,delayed_coordination,Delayed Coordination,111.229474075764,320.612294866789,2149.99501257101,123,3049,1181,1868
97,97,0.5,baseline,Baseline,126.439624908298,331.61341163635,2270.29273002287,123,2991,1037,1954
97,97,0.5,early_mover,Early Mover,115.288819885089,270.406640153378,1733.80022432061,233,4533,1544,2989
97,97,0.5,sequential,Sequential,108.899927917466,271.150620145213,1745.65424990072,227,4366,1536,2830
97,97,0.5,coordinated,Coordinated,107.623505393828,290.231313258443,1825.43850030802,180,3911,1473,2438
97,97,0.5,delayed_coordination,Delayed Coordination,107.991279296156,275.693094426735,1771.64929608285,210,4369,1503,2866
97,97,0.75,baseline,Baseline,126.439624908298,331.61341163635,2270.29273002287,123,2991,1037,1954
97,97,0.75,early_mover,Early Mover,109.79255341077,238.24038849389,1559.53011318261,217,4688,1262,3426
97,97,0.75,sequential,Sequential,100.25349555693,240.836767017657,1534.08294492841,171,4306,1139,3167
97,97,0.75,coordinated,Coordinated,100.25280324776,257.282005405498,1599.4908708657,184,4245,1274,2971
97,97,0.75,delayed_coordination,Delayed Coordination,104.271464513304,225.486185476384,1493.32832225912,208,4503,1175,3328
98,98,0.25,baseline,Baseline,125.761100372773,342.794276395447,2260.92028365152,120,2915,953,1962
98,98,0.25,early_mover,Early Mover,110.848942513924,327.752701753857,2195.50229542779,136,3050,1119,1931
98,98,0.25,sequential,Sequential,111.061317818554,322.395647771285,2142.5702346618,150,3096,1131,1965
98,98,0.25,coordinated,Coordinated,111.181061024122,320.489377302798,2146.53497156717,145,3149,1080,2069
98,98,0.25,delayed_coordination,Delayed Coordination,110.986923487791,318.098693001318,2138.03015269914,148,3154,1129,2025
98,98,0.5,baseline,Baseline,125.761100372773,342.794276395447,2260.92028365152,120,2915,953,1962
98,98,0.5,early_mover,Early Mover,120.233271428071,239.994582056623,1606.28858870871,261,4781,1627,3154
98,98,0.5,sequential,Sequential,115.240571855163,250.292204476273,1624.71524689756,252,4606,1654,2952
98,98,0.5,coordinated,Coordinated,116.682882168192,236.094920829176,1604.48836465843,252,4819,1542,3277
98,98,0.5,delayed_coordination,Delayed Coordination,119.809012654712,228.257267922251,1545.38821372959,277,4876,1654,3222
98,98,0.75,baseline,Baseline,125.761100372773,342.794276395447,2260.92028365152,120,2915,953,1962
98,98,0.75,early_mover,Early Mover,116.346071318999,202.948724894285,1490.52414996192,227,4686,1106,3580
98,98,0.75,sequential,Sequential,107.797732727515,202.782685526378,1465.30836594112,238,4649,1131,3518
98,98,0.75,coordinated,Coordinated,103.964699899684,218.152503158588,1567.26256470188,197,4384,1190,3194
98,98,0.75,delayed_coordination,Delayed Coordination,103.909879937057,204.929860415802,1502.87725164282,217,4515,1136,3379
99,99,0.25,baseline,Baseline,127.860807822168,361.420887291302,2420.46938246813,95,2450,1210,1240
99,99,0.25,early_mover,Early Mover,116.584593315478,336.578269892791,2318.07362166056,122,2729,1404,1325
99,99,0.25,sequential,Sequential,116.407278868066,333.591803535371,2272.77155289153,125,2747,1410,1337
99,99,0.25,coordinated,Coordinated,118.435013724648,334.772369675154,2253.9182200156,131,2838,1396,1442
99,99,0.25,delayed_coordination,Delayed Coordination,115.936261336313,335.286603757594,2303.48336177587,120,2729,1389,1340
99,99,0.5,baseline,Baseline,127.860807822168,361.420887291302,2420.46938246813,95,2450,1210,1240
99,99,0.5,early_mover,Early Mover,117.819404022365,265.433208030101,1932.42619821031,217,4107,1817,2290
99,99,0.5,sequential,Sequential,118.620609931653,257.572706803131,1824.55313573317,233,4254,1811,2443
99,99,0.5,coordinated,Coordinated,115.755477788352,260.386274730797,1859.10492718909,223,4079,1687,2392
99,99,0.5,delayed_coordination,Delayed Coordination,118.022775456054,258.880475522011,1814.34416956803,244,4280,1834,2446
99,99,0.75,baseline,Baseline,127.860807822168,361.420887291302,2420.46938246813,95,2450,1210,1240
99,99,0.75,early_mover,Early Mover,134.810785048379,189.590179047725,1444.84934411213,265,5137,1199,3938
99,99,0.75,sequential,Sequential,136.628942281414,179.195075408117,1302.18678536317,289,5458,1245,4213
99,99,0.75,coordinated,Coordinated,119.982329528405,212.379896879275,1564.03209294576,245,4759,1237,3522
99,99,0.75,delayed_coordination,Delayed Coordination,138.222940993596,177.649167116478,1276.44413651643,309,5540,1192,4348
100,100,0.25,baseline,Baseline,126.20486351748,351.348419391994,2251.0382888383,133,3148,1185,1963
100,100,0.25,early_mover,Early Mover,113.657606558572,336.383229319048,2129.67462211964,149,3182,1355,1827
100,100,0.25,sequential,Sequential,111.946802079158,338.756989008182,2124.17807336564,147,3201,1357,1844
100,100,0.25,coordinated,Coordinated,113.005558152379,336.446409640743,2119.67404143466,150,3307,1357,1950
100,100,0.25,delayed_coordination,Delayed Coordination,111.94160922405,334.719926475536,2121.82387669686,148,3225,1337,1888
100,100,0.5,baseline,Baseline,126.20486351748,351.348419391994,2251.0382888383,133,3148,1185,1963
100,100,0.5,early_mover,Early Mover,117.222456180114,271.303064043327,1695.27410088707,233,4633,1749,2884
100,100,0.5,sequential,Sequential,113.840103839582,258.595960066554,1670.99086231791,255,4731,1715,3016
100,100,0.5,coordinated,Coordinated,117.255532846992,259.862404533755,1593.33327400753,263,4890,1727,3163
100,100,0.5,delayed_coordination,Delayed Coordination,113.390890127385,271.577631375183,1701.56414722308,226,4591,1699,2892
100,100,0.75,baseline,Baseline,126.20486351748,351.348419391994,2251.0382888383,133,3148,1185,1963
100,100,0.75,early_mover,Early Mover,126.112478710125,197.998229004963,1313.88798181124,269,5316,1246,4070
100,100,0.75,sequential,Sequential,115.707003706879,197.934490387596,1343.50569107785,256,5016,1286,3730
100,100,0.75,coordinated,Coordinated,117.1513204349,198.185892962465,1362.64262878904,264,5228,1386,3842
100,100,0.75,delayed_coordination,Delayed Coordination,118.018580698735,195.30330974003,1309.05990279709,277,5234,1313,3921
