replication,seed,policy_penalty,scenario_A,scenario_B,delta_final_fitness_A_minus_B,delta_final_risk_A_minus_B,delta_final_trade_A_minus_B,delta_switches_A_minus_B
33,33,0.75,sequential,coordinated,-0.62935724456932,5.02602769236086,35.4597515047394,180
33,33,0.75,sequential,delayed_coordination,0.714666480453275,15.6229171674694,-20.6162903753138,-1
33,33,0.75,coordinated,delayed_coordination,1.34402372502259,10.5968894751086,-56.0760418800533,-181
34,34,0.25,early_mover,sequential,0.666727259029784,-3.26135399336385,40.1554916940881,-42
34,34,0.25,early_mover,coordinated,3.21859040705054,-1.91116442862557,6.40695730548305,85
34,34,0.25,early_mover,delayed_coordination,0.30123437366187,9.23467511492464,79.4826434410897,-136
34,34,0.25,sequential,coordinated,2.55186314802076,1.35018956473829,-33.7485343886051,127
34,34,0.25,sequential,delayed_coordination,-0.365492885367914,12.4960291082885,39.3271517470016,-94
34,34,0.25,coordinated,delayed_coordination,-2.91735603338867,11.1458395435502,73.0756861356067,-221
34,34,0.5,early_mover,sequential,0.684962703548024,-3.08225777737573,69.8094843466477,-66
34,34,0.5,early_mover,coordinated,-1.92866549464563,21.1261379798892,87.0801989776419,-62
34,34,0.5,early_mover,delayed_coordination,1.73952120747798,-5.14512841361679,50.730168042739,-48
34,34,0.5,sequential,coordinated,-2.61362819819365,24.2083957572649,17.2707146309942,4
34,34,0.5,sequential,delayed_coordination,1.05455850392995,-2.06287063624106,-19.0793163039086,18
34,34,0.5,coordinated,delayed_coordination,3.66818670212361,-26.271266393506,-36.3500309349029,14
34,34,0.75,early_mover,sequential,12.1114109083279,-18.9969659623296,-34.5162960048629,365
34,34,0.75,early_mover,coordinated,8.02767957127753,3.91027675373741,-1.12843697957373,110
34,34,0.75,early_mover,delayed_coordination,7.79865294179768,-3.68600670568054,18.2513825156511,257
34,34,0.75,sequential,coordinated,-4.08373133705032,22.907242716067,33.3878590252891,-255
34,34,0.75,sequential,delayed_coordination,-4.31275796653017,15.310959256649,52.767678520514,-108
34,34,0.75,coordinated,delayed_coordination,-0.229026629479847,-7.59628345941795,19.3798194952249,147
35,35,0.25,early_mover,sequential,-0.0567919975760702,0.6146512231918,1.97330476979505,29
35,35,0.25,early_mover,coordinated,1.60360138602638,0.860014899604494,-25.314307852886,40
35,35,0.25,early_mover,delayed_coordination,-1.13710872850191,2.57864964636269,40.8370032452594,-23
35,35,0.25,sequential,coordinated,1.66039338360245,0.245363676412694,-27.2876126226811,11
35,35,0.25,sequential,delayed_coordination,-1.08031673092584,1.96399842317089,38.8636984754644,-52
35,35,0.25,coordinated,delayed_coordination,-2.7407101145283,1.7186347467582,66.1513110981455,-63
35,35,0.5,early_mover,sequential,2.47591190702261,5.83718325053968,66.0714988948414,-131
35,35,0.5,early_mover,coordinated,1.55410946129774,-1.56204780829316,92.049735064056,-240
35,35,0.5,early_mover,delayed_coordination,1.54833421557286,2.09035187655564,89.5192085324136,-160
35,35,0.5,sequential,coordinated,-0.921802445724865,-7.39923105883284,25.9782361692146,-109
35,35,0.5,sequential,delayed_coordination,-0.927577691449741,-3.74683137398404,23.4477096375722,-29
35,35,0.5,coordinated,delayed_coordination,-0.00577524572487675,3.6523996848488,-2.53052653164241,80
35,35,0.75,early_mover,sequential,11.9717234233904,-2.9597507946182,-20.7370815264692,152
35,35,0.75,early_mover,coordinated,17.767341617409,-7.1634405626269,-92.4029662557514,282
35,35,0.75,early_mover,delayed_coordination,8.01357737632748,-1.00308335863474,22.7103677058603,33
35,35,0.75,sequential,coordinated,5.79561819401864,-4.2036897680087,-71.6658847292822,130
35,35,0.75,sequential,delayed_coordination,-3.95814604706288,1.95666743598346,43.4474492323295,-119
35,35,0.75,coordinated,delayed_coordination,-9.75376424108153,6.16035720399216,115.113333961612,-249
36,36,0.25,early_mover,sequential,0.614998250815077,4.48673464151636,49.7864080664726,-43
36,36,0.25,early_mover,coordinated,0.343498099489111,-2.25903627430176,20.904718407769,-60
36,36,0.25,early_mover,delayed_coordination,0.833407384658059,-2.74831604791319,24.0431524684122,52
36,36,0.25,sequential,coordinated,-0.271500151325966,-6.74577091581813,-28.8816896587036,-17
36,36,0.25,sequential,delayed_coordination,0.218409133842982,-7.23505068942956,-25.7432555980604,95
36,36,0.25,coordinated,delayed_coordination,0.489909285168949,-0.489279773611429,3.13843406064325,112
36,36,0.5,early_mover,sequential,3.06347867435061,16.7747576032295,54.7069185459204,15
36,36,0.5,early_mover,coordinated,6.61449161294439,10.7444013236338,16.4510047485419,111
36,36,0.5,early_mover,delayed_coordination,3.25156016358144,19.5422433028465,91.2839847464004,42
36,36,0.5,sequential,coordinated,3.55101293859379,-6.03035627959574,-38.2559137973785,96
36,36,0.5,sequential,delayed_coordination,0.188081489230839,2.767485699617,36.57706620048,27
36,36,0.5,coordinated,delayed_coordination,-3.36293144936295,8.79784197921273,74.8329799978585,-69
36,36,0.75,early_mover,sequential,15.0056013166403,-2.80730353388432,-44.6926570309001,528
36,36,0.75,early_mover,coordinated,17.9896539533649,-31.1705696414234,-102.351968950619,703
36,36,0.75,early_mover,delayed_coordination,9.67071875528042,-0.185645691242655,16.1598225152998,239
36,36,0.75,sequential,coordinated,2.98405263672464,-28.3632661075391,-57.6593119197184,175
36,36,0.75,sequential,delayed_coordination,-5.33488256135983,2.62165784264167,60.8524795461999,-289
36,36,0.75,coordinated,delayed_coordination,-8.31893519808447,30.9849239501807,118.511791465918,-464
37,37,0.25,early_mover,sequential,2.6731546400992,15.2908625746941,62.0287003902149,-29
37,37,0.25,early_mover,coordinated,2.84857445289032,12.8831556199979,37.5667639213989,-49
37,37,0.25,early_mover,delayed_coordination,2.44264231770691,11.0827647745372,53.1995474375972,-24
37,37,0.25,sequential,coordinated,0.17541981279112,-2.40770695469627,-24.461936468816,-20
37,37,0.25,sequential,delayed_coordination,-0.230512322392286,-4.20809780015696,-8.82915295261773,5
37,37,0.25,coordinated,delayed_coordination,-0.405932135183406,-1.8003908454607,15.6327835161983,25
37,37,0.5,early_mover,sequential,2.1060365485793,12.2216555891861,66.5935995916434,-96
37,37,0.5,early_mover,coordinated,0.772128384469028,9.1899123087872,41.2570632664731,45
37,37,0.5,early_mover,delayed_coordination,1.79409842326086,6.59212697754299,63.0052433470087,-61
37,37,0.5,sequential,coordinated,-1.33390816411027,-3.03174328039887,-25.3365363251703,141
37,37,0.5,sequential,delayed_coordination,-0.311938125318434,-5.62952861164308,-3.58835624463472,35
37,37,0.5,coordinated,delayed_coordination,1.02197003879184,-2.59778533124421,21.7481800805356,-106
37,37,0.75,early_mover,sequential,3.82135690034065,22.0357355730886,78.8236447842498,-34
37,37,0.75,early_mover,coordinated,7.7779318231956,0.579982754651638,-33.1176879454413,239
37,37,0.75,early_mover,delayed_coordination,6.31226676514932,14.0471865144831,63.5706811104258,72
37,37,0.75,sequential,coordinated,3.95657492285495,-21.4557528184369,-111.941332729691,273
37,37,0.75,sequential,delayed_coordination,2.49090986480867,-7.98854905860549,-15.2529636738241,106
37,37,0.75,coordinated,delayed_coordination,-1.46566505804628,13.4672037598314,96.688369055867,-167
38,38,0.25,early_mover,sequential,-0.343291724680412,7.31876527732322,61.4880944098736,-76
38,38,0.25,early_mover,coordinated,1.44054629241427,-7.32588140524877,12.5396749549705,60
38,38,0.25,early_mover,delayed_coordination,0.505911187941308,1.8116792300217,45.8785923583714,-51
38,38,0.25,sequential,coordinated,1.78383801709468,-14.644646682572,-48.9484194549032,136
38,38,0.25,sequential,delayed_coordination,0.84920291262172,-5.50708604730153,-15.6095020515022,25
38,38,0.25,coordinated,delayed_coordination,-0.93463510447296,9.13756063527046,33.338917403401,-111
38,38,0.5,early_mover,sequential,-1.09514044284653,10.6900257361114,98.6242699361194,-103
38,38,0.5,early_mover,coordinated,0.164465231524616,4.23378703441477,49.9039726340332,-137
38,38,0.5,early_mover,delayed_coordination,-2.22700622903312,11.1774963904022,117.379323796823,-72
38,38,0.5,sequential,coordinated,1.25960567437114,-6.45623870169658,-48.7202973020862,-34
38,38,0.5,sequential,delayed_coordination,-1.13186578618659,0.487470654290803,18.755053860704,31
38,38,0.5,coordinated,delayed_coordination,-2.39147146055774,6.94370935598738,67.4753511627903,65
38,38,0.75,early_mover,sequential,5.73460982917587,7.12171987082559,27.4842672828977,183
38,38,0.75,early_mover,coordinated,10.9483300853071,12.034006836422,-91.4863856018319,525
38,38,0.75,early_mover,delayed_coordination,3.76330866603415,8.61734020155313,50.4885655471553,142
38,38,0.75,sequential,coordinated,5.21372025613128,4.91228696559637,-118.97065288473,342
38,38,0.75,sequential,delayed_coordination,-1.97130116314172,1.49562033072755,23.0042982642576,-41
38,38,0.75,coordinated,delayed_coordination,-7.185021419273,-3.41666663486882,141.974951148987,-383
39,39,0.25,early_mover,sequential,2.9554646382622,-5.98983916972549,23.2524050230354,3
39,39,0.25,early_mover,coordinated,-0.302448248793866,0.0373487970022097,63.0282147228227,-223
39,39,0.25,early_mover,delayed_coordination,1.52005479211664,-1.29872056850525,14.5041600310105,-39
39,39,0.25,sequential,coordinated,-3.25791288705607,6.02718796672769,39.7758096997873,-226
39,39,0.25,sequential,delayed_coordination,-1.43540984614556,4.69111860122024,-8.74824499202487,-42
39,39,0.25,coordinated,delayed_coordination,1.8225030409105,-1.33606936550746,-48.5240546918121,184
39,39,0.5,early_mover,sequential,3.58731113647951,7.26435807514284,26.6706484447902,108
39,39,0.5,early_mover,coordinated,9.33434445039731,-5.77202451226094,-56.4845743424989,308
39,39,0.5,early_mover,delayed_coordination,1.94945098625308,11.572208463606,52.814948437084,56
39,39,0.5,sequential,coordinated,5.7470333139178,-13.0363825874038,-83.1552227872892,200
39,39,0.5,sequential,delayed_coordination,-1.63786015022643,4.30785038846321,26.1442999922938,-52
39,39,0.5,coordinated,delayed_coordination,-7.38489346414423,17.344232975867,109.299522779583,-252
39,39,0.75,early_mover,sequential,8.50066535652574,3.13052364968192,15.3941571143841,367
39,39,0.75,early_mover,coordinated,10.7709867762865,3.70798046311336,-29.7731596060758,320
39,39,0.75,early_mover,delayed_coordination,6.79054636469988,14.2737069771385,44.0394734330196,297
39,39,0.75,sequential,coordinated,2.27032141976076,0.577456813431439,-45.1673167204599,-47
39,39,0.75,sequential,delayed_coordination,-1.71011899182587,11.1431833274566,28.6453163186354,-70
39,39,0.75,coordinated,delayed_coordination,-3.98044041158663,10.5657265140252,73.8126330390953,-23
40,40,0.25,early_mover,sequential,0.262764280782463,6.09351510202117,39.7823727287005,-71
40,40,0.25,early_mover,coordinated,-0.761799289493709,9.08120382835233,71.2982910234946,-217
40,40,0.25,early_mover,delayed_coordination,0.690156050317739,8.81963699906305,43.2531639069543,-74
40,40,0.25,sequential,coordinated,-1.02456357027617,2.98768872633116,31.5159182947941,-146
40,40,0.25,sequential,delayed_coordination,0.427391769535276,2.72612189704188,3.47079117825388,-3
40,40,0.25,coordinated,delayed_coordination,1.45195533981145,-0.261566829289279,-28.0451271165402,143
40,40,0.5,early_mover,sequential,4.05665038123138,7.36462088058852,35.4397352917792,41
40,40,0.5,early_mover,coordinated,6.30456301489312,-1.35592591332247,9.01763425869513,131
40,40,0.5,early_mover,delayed_coordination,4.89075460966502,7.60756650453567,42.87845641323,49
40,40,0.5,sequential,coordinated,2.24791263366174,-8.72054679391098,-26.4221010330841,90
40,40,0.5,sequential,delayed_coordination,0.834104228433645,0.242945623947151,7.43872112145073,8
40,40,0.5,coordinated,delayed_coordination,-1.4138084052281,8.96349241785813,33.8608221545348,-82
40,40,0.75,early_mover,sequential,19.5675703849753,3.98993907590233,-52.0410165994558,650
40,40,0.75,early_mover,coordinated,20.7077138895334,-4.17073251804754,-109.166490477388,582
40,40,0.75,early_mover,delayed_coordination,12.4031553849454,11.4768644240468,23.4369701267224,234
40,40,0.75,sequential,coordinated,1.14014350455801,-8.16067159394987,-57.1254738779319,-68
40,40,0.75,sequential,delayed_coordination,-7.1644150000299,7.48692534814447,75.4779867261782,-416
40,40,0.75,coordinated,delayed_coordination,-8.30455850458792,15.6475969420943,132.60346060411,-348
41,41,0.25,early_mover,sequential,1.4956125390803,7.01430064464671,1.99270752659231,80
41,41,0.25,early_mover,coordinated,1.15223974559204,10.2002439522854,5.03998581361066,40
41,41,0.25,early_mover,delayed_coordination,1.01127242722883,13.0117385603684,9.93766905578013,33
41,41,0.25,sequential,coordinated,-0.343372793488257,3.18594330763869,3.04727828701834,-40
41,41,0.25,sequential,delayed_coordination,-0.484340111851466,5.99743791572172,7.94496152918782,-47
41,41,0.25,coordinated,delayed_coordination,-0.140967318363209,2.81149460808302,4.89768324216948,-7
41,41,0.5,early_mover,sequential,-0.562094761040825,5.01660445452012,49.8049291597167,50
41,41,0.5,early_mover,coordinated,0.906178214952689,8.65089061154669,-12.676015432593,196
41,41,0.5,early_mover,delayed_coordination,-2.92689959589708,17.7379399181019,137.771984389126,-51
41,41,0.5,sequential,coordinated,1.46827297599351,3.63428615702657,-62.4809445923097,146
41,41,0.5,sequential,delayed_coordination,-2.36480483485626,12.7213354635818,87.9670552294097,-101
41,41,0.5,coordinated,delayed_coordination,-3.83307781084977,9.0870493065552,150.447999821719,-247
41,41,0.75,early_mover,sequential,-3.6596741889021,6.59445124332623,165.221315112986,-175
41,41,0.75,early_mover,coordinated,20.2284175552574,-46.5627563330417,-187.847989855832,783
41,41,0.75,early_mover,delayed_coordination,-3.17192993588668,17.7737493033331,159.255498229242,-158
41,41,0.75,sequential,coordinated,23.8880917441595,-53.1572075763679,-353.069304968818,958
41,41,0.75,sequential,delayed_coordination,0.487744253015421,11.1792980600068,-5.96581688374363,17
41,41,0.75,coordinated,delayed_coordination,-23.4003474911441,64.3365056363748,347.103488085075,-941
42,42,0.25,early_mover,sequential,1.55152466012528,-6.55889551306331,35.6103091237173,97
42,42,0.25,early_mover,coordinated,0.981067977812813,-5.87055235211949,-3.19963864287729,167
42,42,0.25,early_mover,delayed_coordination,0.426466706094601,-3.97791025354809,35.1503251387276,37
42,42,0.25,sequential,coordinated,-0.570456682312468,0.688343160943816,-38.8099477665946,70
42,42,0.25,sequential,delayed_coordination,-1.12505795403068,2.58098525951522,-0.459983984989776,-60
42,42,0.25,coordinated,delayed_coordination,-0.554601271718212,1.8926420985714,38.3499637816049,-130
42,42,0.5,early_mover,sequential,7.48950531273181,-10.3700846799419,-64.9828050632268,503
42,42,0.5,early_mover,coordinated,6.33821423819994,-23.0299751554178,-118.472687906379,490
42,42,0.5,early_mover,delayed_coordination,7.38113172831922,-1.55526920181003,-62.8182196910955,466
42,42,0.5,sequential,coordinated,-1.15129107453187,-12.6598904754759,-53.4898828431526,-13
42,42,0.5,sequential,delayed_coordination,-0.10837358441259,8.81481547813186,2.16458537213134,-37
42,42,0.5,coordinated,delayed_coordination,1.04291749011928,21.4747059536078,55.6544682152839,-24
42,42,0.75,early_mover,sequential,6.69567434367107,11.0290347852864,23.4306237012488,94
42,42,0.75,early_mover,coordinated,23.4186358942149,-58.1565199611611,-184.292897085242,908
42,42,0.75,early_mover,delayed_coordination,10.109343495156,4.47042401418739,7.42432775158591,325
42,42,0.75,sequential,coordinated,16.7229615505438,-69.1855547464475,-207.72352078649,814
42,42,0.75,sequential,delayed_coordination,3.41366915148492,-6.55861077109901,-16.0062959496629,231
42,42,0.75,coordinated,delayed_coordination,-13.3092923990589,62.6269439753484,191.717224836827,-583
43,43,0.25,early_mover,sequential,1.29994358403192,14.5597613360946,45.3481881902107,-17
43,43,0.25,early_mover,coordinated,2.51577902068763,5.27775068042075,-11.5885257633208,-20
43,43,0.25,early_mover,delayed_coordination,2.1944192019878,10.3627263977286,20.3707726105545,-55
43,43,0.25,sequential,coordinated,1.21583543665571,-9.28201065567384,-56.9367139535316,-3
43,43,0.25,sequential,delayed_coordination,0.894475617955877,-4.19703493836602,-24.9774155796563,-38
43,43,0.25,coordinated,delayed_coordination,-0.321359818699833,5.08497571730783,31.9592983738753,-35
43,43,0.5,early_mover,sequential,0.997342790129167,8.79329118172078,58.0637520867767,-51
43,43,0.5,early_mover,coordinated,2.8383506541508,4.19149798692311,12.4816398601583,64
43,43,0.5,early_mover,delayed_coordination,2.55693657133141,-0.843011003543666,56.2576941136126,-44
43,43,0.5,sequential,coordinated,1.84100786402163,-4.60179319479766,-45.5821122266184,115
43,43,0.5,sequential,delayed_coordination,1.55959378120224,-9.63630218526444,-1.80605797316412,7
43,43,0.5,coordinated,delayed_coordination,-0.281414082819396,-5.03450899046678,43.7760542534543,-108
43,43,0.75,early_mover,sequential,9.17119634420774,21.2632480074626,65.2227858488591,33
43,43,0.75,early_mover,coordinated,12.0411410720296,35.0383397440396,4.66452706702717,239
43,43,0.75,early_mover,delayed_coordination,9.3928924238205,30.9399850099928,65.6267991872842,110
43,43,0.75,sequential,coordinated,2.86994472782185,13.7750917365771,-60.5582587818319,206
43,43,0.75,sequential,delayed_coordination,0.221696079612755,9.67673700253022,0.404013338425102,77
43,43,0.75,coordinated,delayed_coordination,-2.64824864820909,-4.09835473404686,60.962272120257,-129
44,44,0.25,early_mover,sequential,1.11447460343412,-1.5006544851816,23.1608765834176,24
44,44,0.25,early_mover,coordinated,0.451524807526937,3.66111998834117,16.3142746558356,-100
44,44,0.25,early_mover,delayed_coordination,0.954036565525328,0.930931652501954,15.557492011716,-34
44,44,0.25,sequential,coordinated,-0.662949795907181,5.16177447352277,-6.84660192758201,-124
44,44,0.25,sequential,delayed_coordination,-0.16043803790879,2.43158613768355,-7.60338457170155,-58
44,44,0.25,coordinated,delayed_coordination,0.502511757998391,-2.73018833583922,-0.756782644119539,66
44,44,0.5,early_mover,sequential,5.46707436897957,3.89670786741129,-2.08656352236198,41
44,44,0.5,early_mover,coordinated,0.30052710434633,14.1727015106625,74.2190873615677,-318
44,44,0.5,early_mover,delayed_coordination,4.79448573079523,1.55987723973999,5.9572657570227,25
44,44,0.5,sequential,coordinated,-5.16654726463324,10.2759936432512,76.3056508839297,-359
44,44,0.5,sequential,delayed_coordination,-0.672588638184337,-2.3368306276713,8.04382927938468,-16
44,44,0.5,coordinated,delayed_coordination,4.4939586264489,-12.6128242709225,-68.261821604545,343
44,44,0.75,early_mover,sequential,9.12157069706103,3.25301770631998,5.12698816426905,144
44,44,0.75,early_mover,coordinated,2.45831291372785,16.856283093352,56.6421585985033,-128
44,44,0.75,early_mover,delayed_coordination,2.89230437247362,7.65894617274273,102.070542254977,-119
44,44,0.75,sequential,coordinated,-6.66325778333318,13.603265387032,51.5151704342343,-272
44,44,0.75,sequential,delayed_coordination,-6.22926632458741,4.40592846642275,96.9435540907077,-263
44,44,0.75,coordinated,delayed_coordination,0.433991458745766,-9.19733692060927,45.4283836564734,9
45,45,0.25,early_mover,sequential,2.44531022412916,15.0839646444496,40.5568844203531,-136
45,45,0.25,early_mover,coordinated,2.67331172477111,4.78579527644263,30.0454514216399,-133
45,45,0.25,early_mover,delayed_coordination,1.41201818451249,7.54256851705418,41.2661776486134,-104
45,45,0.25,sequential,coordinated,0.228001500641952,-10.2981693680069,-10.5114329987132,3
45,45,0.25,sequential,delayed_coordination,-1.03329203961667,-7.54139612739539,0.709293228260321,32
45,45,0.25,coordinated,delayed_coordination,-1.26129354025862,2.75677324061155,11.2207262269735,29
45,45,0.5,early_mover,sequential,5.44651018569542,-5.05179605531373,40.2776810921439,5
45,45,0.5,early_mover,coordinated,7.03667828059578,-18.3298780322284,6.88934562686336,-77
45,45,0.5,early_mover,delayed_coordination,3.16484531565975,0.117852100226116,83.936484007427,-88
45,45,0.5,sequential,coordinated,1.59016809490036,-13.2780819769147,-33.3883354652805,-82
45,45,0.5,sequential,delayed_coordination,-2.28166487003567,5.16964815553985,43.6588029152831,-93
45,45,0.5,coordinated,delayed_coordination,-3.87183296493603,18.4477301324545,77.0471383805636,-11
45,45,0.75,early_mover,sequential,13.292836187241,0.396176846494598,-18.369088592503,420
45,45,0.75,early_mover,coordinated,9.0066319820631,9.88991156448657,15.0909551561103,77
45,45,0.75,early_mover,delayed_coordination,12.0189964840965,4.40907853099844,10.9978413290264,299
45,45,0.75,sequential,coordinated,-4.2862042051779,9.49373471799197,33.4600437486133,-343
45,45,0.75,sequential,delayed_coordination,-1.27383970314446,4.01290168450384,29.3669299215294,-121
45,45,0.75,coordinated,delayed_coordination,3.01236450203344,-5.48083303348812,-4.09311382708393,222
46,46,0.25,early_mover,sequential,-0.748754418574791,10.5813412437132,55.8916404919987,-122
46,46,0.25,early_mover,coordinated,-2.8727483369597,9.87172392100916,82.4845377212851,-413
46,46,0.25,early_mover,delayed_coordination,-0.39281969101873,10.2099405751945,48.9198629378179,-128
46,46,0.25,sequential,coordinated,-2.12399391838491,-0.709617322704048,26.5928972292863,-291
46,46,0.25,sequential,delayed_coordination,0.355934727556061,-0.371400668518675,-6.97177755418079,-6
46,46,0.25,coordinated,delayed_coordination,2.47992864594097,0.338216654185373,-33.5646747834671,285
46,46,0.5,early_mover,sequential,-0.805972141093008,20.7997511866068,116.462743890354,-86
46,46,0.5,early_mover,coordinated,6.6592983454927,-10.8184192628447,-88.3858353494484,218
46,46,0.5,early_mover,delayed_coordination,0.865817349716764,11.4732607735492,73.4983648423131,-46
46,46,0.5,sequential,coordinated,7.46527048658571,-31.6181704494516,-204.848579239802,304
46,46,0.5,sequential,delayed_coordination,1.67178949080977,-9.32649041305763,-42.9643790480404,40
46,46,0.5,coordinated,delayed_coordination,-5.79348099577594,22.2916800363939,161.884200191761,-264
46,46,0.75,early_mover,sequential,5.27591979465961,-0.397165807952206,49.1984646996043,14
46,46,0.75,early_mover,coordinated,18.7978739934992,-14.5603309836114,-108.446743098682,758
46,46,0.75,early_mover,delayed_coordination,3.00357476690527,4.58915081196866,70.0621999683312,53
46,46,0.75,sequential,coordinated,13.5219541988396,-14.1631651756592,-157.645207798286,744
46,46,0.75,sequential,delayed_coordination,-2.27234502775434,4.98631661992087,20.8637352687269,39
46,46,0.75,coordinated,delayed_coordination,-15.7942992265939,19.14948179558,178.508943067013,-705
47,47,0.25,early_mover,sequential,0.388308575928022,6.70906136426476,82.771343969735,-84
47,47,0.25,early_mover,coordinated,1.04794183593513,5.76549369725876,72.7170189788499,-59
47,47,0.25,early_mover,delayed_coordination,0.648220269731723,7.53910416557341,63.343867233436,-48
47,47,0.25,sequential,coordinated,0.659633260007112,-0.943567667005993,-10.0543249908851,25
47,47,0.25,sequential,delayed_coordination,0.259911693803701,0.83004280130865,-19.427476736299,36
47,47,0.25,coordinated,delayed_coordination,-0.399721566203411,1.77361046831464,-9.37315174541391,11
47,47,0.5,early_mover,sequential,1.69161554508611,-1.20447740682451,91.9311915256771,-54
47,47,0.5,early_mover,coordinated,8.63287044815395,-19.552027900937,-10.1041020778628,216
47,47,0.5,early_mover,delayed_coordination,1.08138646402278,-6.24094198990005,83.056162723329,-7
47,47,0.5,sequential,coordinated,6.94125490306784,-18.3475504941125,-102.03529360354,270
47,47,0.5,sequential,delayed_coordination,-0.610229081063324,-5.03646458307554,-8.8750288023482,47
47,47,0.5,coordinated,delayed_coordination,-7.55148398413117,13.3110859110369,93.1602648011917,-223
47,47,0.75,early_mover,sequential,4.10048620536507,0.952808712163602,75.4007470767422,-115
47,47,0.75,early_mover,coordinated,13.1863920020622,-40.6747387149015,-52.1390194386013,321
47,47,0.75,early_mover,delayed_coordination,7.22443466013964,-5.34320184997486,43.6436214043326,71
47,47,0.75,sequential,coordinated,9.08590579669709,-41.6275474270651,-127.539766515343,436
47,47,0.75,sequential,delayed_coordination,3.12394845477456,-6.29601056213846,-31.7571256724095,186
47,47,0.75,coordinated,delayed_coordination,-5.96195734192253,35.3315368649267,95.7826408429339,-250
48,48,0.25,early_mover,sequential,0.564242105429145,18.0169699032562,83.5043584865343,76
48,48,0.25,early_mover,coordinated,1.59623704554147,2.76939348700347,43.6515944545554,94
48,48,0.25,early_mover,delayed_coordination,0.83466305849177,7.74264664883964,84.9985200158389,4
48,48,0.25,sequential,coordinated,1.03199494011233,-15.2475764162527,-39.8527640319789,18
48,48,0.25,sequential,delayed_coordination,0.270420953062626,-10.2743232544166,1.49416152930462,-72
48,48,0.25,coordinated,delayed_coordination,-0.761573987049701,4.97325316183617,41.3469255612836,-90
48,48,0.5,early_mover,sequential,4.69199172013646,-10.6241726361937,-4.82530101473776,241
48,48,0.5,early_mover,coordinated,6.81765832254573,-27.7024032045791,-95.8249746513684,680
48,48,0.5,early_mover,delayed_coordination,1.54334106852882,1.46370301993625,47.5480713651777,70
48,48,0.5,sequential,coordinated,2.12566660240927,-17.0782305683854,-90.9996736366306,439
48,48,0.5,sequential,delayed_coordination,-3.14865065160764,12.0878756561299,52.3733723799155,-171
48,48,0.5,coordinated,delayed_coordination,-5.27431725401691,29.1661062245153,143.373046016546,-610
48,48,0.75,early_mover,sequential,8.75803080975291,11.4320667983938,31.9285253139235,383
48,48,0.75,early_mover,coordinated,17.1839571786567,-10.679410696758,-141.948103647125,1070
48,48,0.75,early_mover,delayed_coordination,4.67057146375143,21.9916172277173,69.6306281894094,123
48,48,0.75,sequential,coordinated,8.4259263689038,-22.1114774951518,-173.876628961049,687
48,48,0.75,sequential,delayed_coordination,-4.08745934600148,10.5595504293235,37.7021028754859,-260
48,48,0.75,coordinated,delayed_coordination,-12.5133857149053,32.6710279244753,211.578731836535,-947
49,49,0.25,early_mover,sequential,0.835072123584041,5.7426779853003,28.0382719362483,-92
49,49,0.25,early_mover,coordinated,1.65947153888327,-5.61419771773933,8.67033576330596,-65
49,49,0.25,early_mover,delayed_coordination,1.04953462505911,6.83218644245176,17.0237289101819,-59
49,49,0.25,sequential,coordinated,0.824399415299226,-11.3568757030396,-19.3679361729423,27
49,49,0.25,sequential,delayed_coordination,0.214462501475069,1.08950845715145,-11.0145430260663,33
49,49,0.25,coordinated,delayed_coordination,-0.609936913824157,12.4463841601911,8.35339314687599,6
49,49,0.5,early_mover,sequential,3.87144221186367,4.167559696387,38.727342749552,63
49,49,0.5,early_mover,coordinated,4.21329318968215,5.5967354355663,35.4269538745511,-186
49,49,0.5,early_mover,delayed_coordination,4.20381364673133,3.60256745035485,5.22256955136936,-13
49,49,0.5,sequential,coordinated,0.341850977818481,1.4291757391793,-3.30038887500086,-249
49,49,0.5,sequential,delayed_coordination,0.332371434867667,-0.564992246032148,-33.5047731981826,-76
49,49,0.5,coordinated,delayed_coordination,-0.00947954295081388,-1.99416798521145,-30.2043843231818,173
49,49,0.75,early_mover,sequential,6.37166306203734,22.2784157845089,66.7856502545849,116
49,49,0.75,early_mover,coordinated,0.611593531907303,19.4387116989332,73.7157422206722,-111
49,49,0.75,early_mover,delayed_coordination,7.91833829188387,17.987587944626,44.5806474958663,42
49,49,0.75,sequential,coordinated,-5.76006953013004,-2.83970408557565,6.93009196608728,-227
49,49,0.75,sequential,delayed_coordination,1.54667522984653,-4.29082783988289,-22.2050027587186,-74
49,49,0.75,coordinated,delayed_coordination,7.30674475997657,-1.45112375430725,-29.1350947248059,153
50,50,0.25,early_mover,sequential,0.525692861067043,-3.32979644108713,-9.4610534136259,-48
50,50,0.25,early_mover,coordinated,-0.49683398385676,6.76818222391887,23.0200876685699,-219
50,50,0.25,early_mover,delayed_coordination,0.506015316922344,-0.841734202684052,19.7147162080842,-38
50,50,0.25,sequential,coordinated,-1.0225268449238,10.097978665006,32.4811410821958,-171
50,50,0.25,sequential,delayed_coordination,-0.0196775441446988,2.48806223840307,29.1757696217101,10
50,50,0.25,coordinated,delayed_coordination,1.0028493007791,-7.60991642660292,-3.30537146048573,181
50,50,0.5,early_mover,sequential,3.20804482449417,3.15264804245351,17.4507882340729,51
50,50,0.5,early_mover,coordinated,6.02949324233971,-7.84366152715771,-79.3188059268148,212
50,50,0.5,early_mover,delayed_coordination,2.07349000338708,9.83947702214348,47.3279125936997,8
