replication,seed,policy_penalty,scenario_id,scenario_name,delta_final_fitness_vs_baseline,delta_final_risk_vs_baseline,delta_final_trade_vs_baseline,delta_recovering_links_vs_baseline,delta_total_switches_vs_baseline
82,82,0.25,sequential,Sequential,-11.9969281036421,-30.102620485351,-177.607606959538,39,447
82,82,0.25,coordinated,Coordinated,-12.3907320851024,-25.1378192513521,-154.052120053494,30,446
82,82,0.25,delayed_coordination,Delayed Coordination,-11.760798053978,-28.9527646003726,-166.128722501661,49,465
82,82,0.5,baseline,Baseline,0,0,0,0,0
82,82,0.5,early_mover,Early Mover,-3.26852448484019,-114.31509315763,-656.270639414806,133,1960
82,82,0.5,sequential,Sequential,-3.72535203290417,-117.39192220402,-710.6073919496,139,1990
82,82,0.5,coordinated,Coordinated,-4.12927988699805,-107.404285781336,-639.620484296175,149,1936
82,82,0.5,delayed_coordination,Delayed Coordination,-5.76834474143118,-114.714995201837,-681.650599753304,127,1846
82,82,0.75,baseline,Baseline,0,0,0,0,0
82,82,0.75,early_mover,Early Mover,2.16731564394095,-134.804517253412,-885.381405122536,155,2420
82,82,0.75,sequential,Sequential,-0.211737322727856,-137.895199990183,-934.484464471421,148,2378
82,82,0.75,coordinated,Coordinated,-9.08730610985278,-125.976037860311,-850.460969229892,130,1917
82,82,0.75,delayed_coordination,Delayed Coordination,1.57740995401741,-135.967536835301,-954.519366889307,159,2418
83,83,0.25,baseline,Baseline,0,0,0,0,0
83,83,0.25,early_mover,Early Mover,-15.513076522315,-15.4260939387053,-74.6424776403883,-19,-244
83,83,0.25,sequential,Sequential,-16.5285569076992,-19.5088318066885,-116.331901560621,4,-150
83,83,0.25,coordinated,Coordinated,-14.9828716279721,-20.9392751278123,-131.407521182617,13,-3
83,83,0.25,delayed_coordination,Delayed Coordination,-15.9710954324524,-20.2146577161844,-127.71633859543,-1,-144
83,83,0.5,baseline,Baseline,0,0,0,0,0
83,83,0.5,early_mover,Early Mover,-4.1335630461343,-90.8709724191018,-671.232521458455,135,1973
83,83,0.5,sequential,Sequential,-6.73259746663018,-99.8238271181895,-720.909035831914,125,1845
83,83,0.5,coordinated,Coordinated,-11.5044843574734,-94.6879718959549,-646.676644720602,108,1624
83,83,0.5,delayed_coordination,Delayed Coordination,-3.29869269734782,-112.86743439606,-756.603281026817,168,2131
83,83,0.75,baseline,Baseline,0,0,0,0,0
83,83,0.75,early_mover,Early Mover,9.40658164299654,-140.368985853918,-1014.16860242563,175,2707
83,83,0.75,sequential,Sequential,2.12129545939865,-145.190438467391,-1055.96313181879,154,2484
83,83,0.75,coordinated,Coordinated,-17.4367599440064,-122.548791114677,-826.543288030798,113,1503
83,83,0.75,delayed_coordination,Delayed Coordination,0.378383633523512,-141.587306273365,-1038.51120355176,131,2240
84,84,0.25,baseline,Baseline,0,0,0,0,0
84,84,0.25,early_mover,Early Mover,-12.3547271308427,-14.5477567054784,-141.807455272801,15,82
84,84,0.25,sequential,Sequential,-12.523153913182,-13.4447477116464,-167.244004654206,32,177
84,84,0.25,coordinated,Coordinated,-13.8839538405878,-13.1871467997536,-136.483287004966,19,191
84,84,0.25,delayed_coordination,Delayed Coordination,-13.7968351821336,-16.3402120038718,-161.81650994491,19,156
84,84,0.5,baseline,Baseline,0,0,0,0,0
84,84,0.5,early_mover,Early Mover,-8.40097624751034,-89.7465669289855,-563.252123565946,96,1496
84,84,0.5,sequential,Sequential,-5.83537636077513,-107.595535807388,-651.195960798984,133,1673
84,84,0.5,coordinated,Coordinated,-7.73493436695904,-90.3882424215866,-590.700531357064,113,1676
84,84,0.5,delayed_coordination,Delayed Coordination,-9.10478537726409,-101.558484619129,-609.263122014188,103,1547
84,84,0.75,baseline,Baseline,0,0,0,0,0
84,84,0.75,early_mover,Early Mover,2.37180447928576,-144.21595105771,-910.307611215131,162,2376
84,84,0.75,sequential,Sequential,-2.77240555372184,-148.979546969067,-956.069631841857,167,2278
84,84,0.75,coordinated,Coordinated,4.71612328176094,-141.849252666122,-1018.69605050717,183,2711
84,84,0.75,delayed_coordination,Delayed Coordination,-5.42448604929326,-148.906755050982,-893.254479966408,151,2167
85,85,0.25,baseline,Baseline,0,0,0,0,0
85,85,0.25,early_mover,Early Mover,-11.2367211636213,-30.5710104425136,-154.288557338643,31,397
85,85,0.25,sequential,Sequential,-13.1901407912623,-38.2506352099093,-166.781902099068,33,337
85,85,0.25,coordinated,Coordinated,-11.0433676902728,-45.1969000822995,-188.329044400601,45,476
85,85,0.25,delayed_coordination,Delayed Coordination,-12.2935376739528,-36.5208354968492,-177.697326543042,32,360
85,85,0.5,baseline,Baseline,0,0,0,0,0
85,85,0.5,early_mover,Early Mover,-1.79985787703887,-111.904444844717,-692.678158724484,152,2132
85,85,0.5,sequential,Sequential,-5.01990224926908,-123.884962096075,-725.419864281891,155,2090
85,85,0.5,coordinated,Coordinated,-9.49119777197896,-102.001720946912,-603.624146095469,111,1695
85,85,0.5,delayed_coordination,Delayed Coordination,-3.97110963276938,-120.77596654334,-748.388748545058,155,2180
85,85,0.75,baseline,Baseline,0,0,0,0,0
85,85,0.75,early_mover,Early Mover,-5.20701337961071,-143.804797121632,-814.778265386788,141,2141
85,85,0.75,sequential,Sequential,-7.71653892628999,-149.593794509343,-912.216555946693,142,2187
85,85,0.75,coordinated,Coordinated,-8.29338374537512,-163.719882367605,-849.570221257788,122,2176
85,85,0.75,delayed_coordination,Delayed Coordination,-7.78283659024521,-156.768811577412,-916.679653940802,148,2250
86,86,0.25,baseline,Baseline,0,0,0,0,0
86,86,0.25,early_mover,Early Mover,-10.6641035149475,-10.689720330485,-112.494387024199,31,335
86,86,0.25,sequential,Sequential,-12.3529362405811,-15.3595703128244,-135.321632320338,34,344
86,86,0.25,coordinated,Coordinated,-14.2910642729284,-12.4416631940827,-78.3575676397886,24,286
86,86,0.25,delayed_coordination,Delayed Coordination,-12.8868130370486,-14.6588607700496,-119.500186747269,34,374
86,86,0.5,baseline,Baseline,0,0,0,0,0
86,86,0.5,early_mover,Early Mover,-3.08432137300007,-98.9282461556872,-686.249721147088,142,2027
86,86,0.5,sequential,Sequential,-6.91901568996541,-125.071745610587,-737.368187410231,153,2074
86,86,0.5,coordinated,Coordinated,-5.08194017287919,-125.350108245668,-738.785367067346,181,2341
86,86,0.5,delayed_coordination,Delayed Coordination,-7.21399417972503,-94.3510849309193,-708.008241673969,152,2003
86,86,0.75,baseline,Baseline,0,0,0,0,0
86,86,0.75,early_mover,Early Mover,-13.8995823624366,-132.873164989561,-717.722323889136,114,1766
86,86,0.75,sequential,Sequential,-0.87954682338443,-154.85959306927,-955.440881801244,179,2455
86,86,0.75,coordinated,Coordinated,-10.856173023554,-120.838227420496,-838.062854963863,154,2312
86,86,0.75,delayed_coordination,Delayed Coordination,-6.43737309659475,-143.671193379223,-894.89968733863,147,2121
87,87,0.25,baseline,Baseline,0,0,0,0,0
87,87,0.25,early_mover,Early Mover,-11.861135029736,-27.2258012214074,-127.450601768768,27,353
87,87,0.25,sequential,Sequential,-14.6991443709344,-17.3094623588978,-109.303028339567,13,159
87,87,0.25,coordinated,Coordinated,-14.6055344693557,-13.9719867837428,-110.681316100217,10,21
87,87,0.25,delayed_coordination,Delayed Coordination,-13.7203955966901,-24.3200957873834,-132.236646879758,21,219
87,87,0.5,baseline,Baseline,0,0,0,0,0
87,87,0.5,early_mover,Early Mover,-9.91689656528229,-112.197948521024,-597.728688324658,108,1726
87,87,0.5,sequential,Sequential,-12.3386266186661,-118.218201944142,-664.799367291205,132,1720
87,87,0.5,coordinated,Coordinated,-15.106219167341,-91.4993450726867,-570.656753690707,123,1450
87,87,0.5,delayed_coordination,Delayed Coordination,-14.2025783824073,-115.738839480328,-624.891816850484,92,1512
87,87,0.75,baseline,Baseline,0,0,0,0,0
87,87,0.75,early_mover,Early Mover,-4.42752256911736,-139.606634491848,-862.040039104724,118,2014
87,87,0.75,sequential,Sequential,-9.87235637402704,-154.526285618549,-946.234032529863,109,1867
87,87,0.75,coordinated,Coordinated,-17.1463299224122,-142.589017250334,-823.227301686179,101,1681
87,87,0.75,delayed_coordination,Delayed Coordination,-10.5345186271636,-154.02977576981,-927.388185130407,115,1906
88,88,0.25,baseline,Baseline,0,0,0,0,0
88,88,0.25,early_mover,Early Mover,-13.5584665152226,-8.5058504040602,-81.2267114659953,13,83
88,88,0.25,sequential,Sequential,-15.7208143126652,-15.5781480777189,-99.2505426622906,26,175
88,88,0.25,coordinated,Coordinated,-11.7232850696137,-19.2058001016596,-154.8366156692,29,332
88,88,0.25,delayed_coordination,Delayed Coordination,-14.7980578968634,-17.2282163502498,-119.868716556201,25,189
88,88,0.5,baseline,Baseline,0,0,0,0,0
88,88,0.5,early_mover,Early Mover,-5.32379191269845,-94.3277954691955,-586.623940485516,137,1893
88,88,0.5,sequential,Sequential,-7.62509511363889,-94.0786410143246,-620.866487809745,152,1968
88,88,0.5,coordinated,Coordinated,-13.3549198747245,-85.5853868877373,-537.392591516747,109,1658
88,88,0.5,delayed_coordination,Delayed Coordination,-6.34504638240682,-100.478995329862,-657.872524722399,161,2048
88,88,0.75,baseline,Baseline,0,0,0,0,0
88,88,0.75,early_mover,Early Mover,2.82027702484294,-132.384493145989,-864.734708529144,150,2390
88,88,0.75,sequential,Sequential,0.830780748192637,-146.554275609599,-925.498351319558,160,2394
88,88,0.75,coordinated,Coordinated,-6.590910369233,-130.828444132968,-797.427844207709,137,1933
88,88,0.75,delayed_coordination,Delayed Coordination,-1.49626725922322,-142.116199212927,-915.539532349179,149,2388
89,89,0.25,baseline,Baseline,0,0,0,0,0
89,89,0.25,early_mover,Early Mover,-13.6955355441762,-25.9098023166455,-116.746985435419,30,293
89,89,0.25,sequential,Sequential,-15.6165609622673,-26.1868038981151,-123.181155858178,26,248
89,89,0.25,coordinated,Coordinated,-16.3658650653831,-26.6633484076701,-130.315534853367,22,190
89,89,0.25,delayed_coordination,Delayed Coordination,-14.9526514984523,-30.4807389467851,-142.959996571793,37,326
89,89,0.5,baseline,Baseline,0,0,0,0,0
89,89,0.5,early_mover,Early Mover,-7.58727213128272,-102.549739980616,-571.345650825273,122,1785
89,89,0.5,sequential,Sequential,-8.60891101038028,-105.480041254338,-622.40179065713,132,1948
89,89,0.5,coordinated,Coordinated,-10.4824982821609,-107.449846381838,-627.854020225497,140,1967
89,89,0.5,delayed_coordination,Delayed Coordination,-10.8703571609831,-107.296886174939,-613.318172220158,130,1854
89,89,0.75,baseline,Baseline,0,0,0,0,0
89,89,0.75,early_mover,Early Mover,-10.0858304203322,-145.856298276258,-758.851160160999,96,1677
89,89,0.75,sequential,Sequential,-17.4841379048272,-146.934346625637,-775.481433004807,103,1622
89,89,0.75,coordinated,Coordinated,-10.5092350309507,-137.659146582044,-823.972434928957,131,2120
89,89,0.75,delayed_coordination,Delayed Coordination,-18.2015133825736,-149.066323627668,-779.311429728806,95,1586
90,90,0.25,baseline,Baseline,0,0,0,0,0
90,90,0.25,early_mover,Early Mover,-15.4540693694244,-9.14699028924645,-7.86815994170365,-18,-112
90,90,0.25,sequential,Sequential,-16.0684619592281,-12.2341079141423,-33.9362666370048,-26,-201
90,90,0.25,coordinated,Coordinated,-12.7763317892223,-30.2368013790355,-93.4451281168463,32,410
90,90,0.25,delayed_coordination,Delayed Coordination,-15.8925394334124,-11.4643419391111,-37.0582447701099,-30,-159
90,90,0.5,baseline,Baseline,0,0,0,0,0
90,90,0.5,early_mover,Early Mover,-8.48868748853434,-70.2253740969697,-537.957260812346,122,1704
90,90,0.5,sequential,Sequential,-9.83645510635407,-79.4324437396263,-571.188073066092,129,1712
90,90,0.5,coordinated,Coordinated,-10.0011634115676,-70.2688899506994,-587.457277112112,123,1804
90,90,0.5,delayed_coordination,Delayed Coordination,-9.27167860096679,-86.4739738639519,-620.656954697868,133,1795
90,90,0.75,baseline,Baseline,0,0,0,0,0
90,90,0.75,early_mover,Early Mover,-0.0761412254803986,-122.62121740941,-797.074076592091,117,2262
90,90,0.75,sequential,Sequential,-8.9407341547379,-116.404704168795,-813.956954526802,111,2093
90,90,0.75,coordinated,Coordinated,-14.4692351199992,-95.6579352455998,-761.286924844535,86,1653
90,90,0.75,delayed_coordination,Delayed Coordination,-8.01706682917418,-121.23375846236,-818.949592983257,123,2170
91,91,0.25,baseline,Baseline,0,0,0,0,0
91,91,0.25,early_mover,Early Mover,-9.88240081303876,-22.4146939957643,-190.998016796329,22,246
91,91,0.25,sequential,Sequential,-11.1632941773981,-21.2137290077751,-185.447667075387,14,121
91,91,0.25,coordinated,Coordinated,-12.5952091100298,-22.1770421316607,-158.793959148366,5,38
91,91,0.25,delayed_coordination,Delayed Coordination,-10.4917771828951,-20.1763624702118,-195.695571218524,18,160
91,91,0.5,baseline,Baseline,0,0,0,0,0
91,91,0.5,early_mover,Early Mover,0.506839161014994,-101.940897476166,-691.973301254611,152,1966
91,91,0.5,sequential,Sequential,-3.22526990778388,-98.7370464632784,-707.917691345069,138,1774
91,91,0.5,coordinated,Coordinated,-13.1248861972022,-76.6295106944881,-493.936487727193,72,1104
91,91,0.5,delayed_coordination,Delayed Coordination,-0.866889137573963,-107.561721202371,-748.398818872775,145,1943
91,91,0.75,baseline,Baseline,0,0,0,0,0
91,91,0.75,early_mover,Early Mover,1.80529123542152,-138.034826596383,-904.306708783089,145,2423
91,91,0.75,sequential,Sequential,-1.34631484580082,-145.985508520298,-945.902915119674,135,2364
91,91,0.75,coordinated,Coordinated,4.15671606104988,-148.320040798069,-991.734152176027,165,2782
91,91,0.75,delayed_coordination,Delayed Coordination,-1.08452749518062,-149.49849958649,-963.902637516604,152,2486
92,92,0.25,baseline,Baseline,0,0,0,0,0
92,92,0.25,early_mover,Early Mover,-13.9601313699108,4.70252689486034,-58.8484685443946,-1,61
92,92,0.25,sequential,Sequential,-14.6114955185097,-3.8521283689779,-90.0575432599348,15,128
92,92,0.25,coordinated,Coordinated,-15.8552940385273,0.791459054626955,-61.6114085886129,-4,94
92,92,0.25,delayed_coordination,Delayed Coordination,-15.1259319912662,-4.01416167206168,-79.4150696339702,3,100
92,92,0.5,baseline,Baseline,0,0,0,0,0
92,92,0.5,early_mover,Early Mover,-9.62918164807961,-68.452899509075,-512.265807268484,105,1537
92,92,0.5,sequential,Sequential,-11.891661767782,-63.0514240965158,-540.972751798048,88,1447
92,92,0.5,coordinated,Coordinated,-8.54031864377225,-85.7438626925011,-619.077079889085,111,1876
92,92,0.5,delayed_coordination,Delayed Coordination,-13.9613744264101,-69.1459191749631,-528.620713273275,107,1468
92,92,0.75,baseline,Baseline,0,0,0,0,0
92,92,0.75,early_mover,Early Mover,0.775161531683523,-121.301064649621,-815.122910341383,148,2440
92,92,0.75,sequential,Sequential,-5.49892739254173,-128.469663573908,-820.432499880518,118,2167
92,92,0.75,coordinated,Coordinated,-14.4088121610472,-110.843634953137,-706.534632851001,95,1785
92,92,0.75,delayed_coordination,Delayed Coordination,-6.5486829165917,-125.279599177969,-833.536329668106,131,2238
93,93,0.25,baseline,Baseline,0,0,0,0,0
93,93,0.25,early_mover,Early Mover,-15.2063348349333,-17.6258846968282,-43.5618579254201,9,-54
93,93,0.25,sequential,Sequential,-16.3800473457057,-22.4683279065085,-57.8348202720595,6,-60
93,93,0.25,coordinated,Coordinated,-13.9655593887574,-25.3942666014585,-108.225835456228,32,336
93,93,0.25,delayed_coordination,Delayed Coordination,-16.5546993555257,-22.2806713847256,-54.3148073563457,7,-51
93,93,0.5,baseline,Baseline,0,0,0,0,0
93,93,0.5,early_mover,Early Mover,-8.84383136755736,-75.0644303836902,-566.884661522964,137,1674
93,93,0.5,sequential,Sequential,-12.9690375927181,-76.9442177418953,-559.607917099834,136,1616
93,93,0.5,coordinated,Coordinated,-19.0899495116329,-61.8657797191164,-397.242459050924,81,1135
93,93,0.5,delayed_coordination,Delayed Coordination,-12.6698700717387,-76.7966774661958,-550.942953566017,121,1553
93,93,0.75,baseline,Baseline,0,0,0,0,0
93,93,0.75,early_mover,Early Mover,2.07764607443772,-114.034219982475,-834.863944143721,157,2385
93,93,0.75,sequential,Sequential,9.45355425451356,-143.831980842234,-1003.8874952374,198,2634
93,93,0.75,coordinated,Coordinated,2.69391673273441,-137.77896995468,-894.099474898453,162,2591
93,93,0.75,delayed_coordination,Delayed Coordination,6.19503201166694,-137.428615726578,-962.858294180186,177,2569
94,94,0.25,baseline,Baseline,0,0,0,0,0
94,94,0.25,early_mover,Early Mover,-10.4953983271805,-17.1088782036806,-132.122446679802,33,136
94,94,0.25,sequential,Sequential,-11.9842044175898,-17.9050149066002,-168.79334055569,38,119
94,94,0.25,coordinated,Coordinated,-11.3439506974803,-21.988704315126,-203.595191134022,58,332
94,94,0.25,delayed_coordination,Delayed Coordination,-11.572629929723,-17.8353350907141,-170.952814092678,44,219
94,94,0.5,baseline,Baseline,0,0,0,0,0
94,94,0.5,early_mover,Early Mover,-0.280200714006071,-93.1668612691676,-701.680245049199,127,1772
94,94,0.5,sequential,Sequential,-8.50461469639941,-96.5411926971964,-683.029085119512,123,1589
94,94,0.5,coordinated,Coordinated,-9.15752461940733,-88.020918436972,-654.722018201991,148,1505
94,94,0.5,delayed_coordination,Delayed Coordination,-6.32207444418007,-92.0558236020308,-714.334570785862,124,1658
94,94,0.75,baseline,Baseline,0,0,0,0,0
94,94,0.75,early_mover,Early Mover,10.5282166286996,-134.429514641701,-1009.65433595826,161,2584
94,94,0.75,sequential,Sequential,-7.48997843587455,-136.974295534739,-973.845413611874,160,2399
94,94,0.75,coordinated,Coordinated,-8.2606788687626,-121.928174453094,-919.573326791812,162,2261
94,94,0.75,delayed_coordination,Delayed Coordination,2.08907351984757,-145.055726858071,-1064.36226906523,186,2693
95,95,0.25,baseline,Baseline,0,0,0,0,0
95,95,0.25,early_mover,Early Mover,-12.3248265716528,-12.2172429725032,-103.816827210333,34,453
95,95,0.25,sequential,Sequential,-13.7548864693466,-19.1355785333182,-131.013875238793,43,397
95,95,0.25,coordinated,Coordinated,-14.4583053157938,-14.7764811510928,-91.8143425027056,23,310
95,95,0.25,delayed_coordination,Delayed Coordination,-12.537254877429,-19.7622192592372,-138.172831800764,42,474
95,95,0.5,baseline,Baseline,0,0,0,0,0
95,95,0.5,early_mover,Early Mover,-3.77274909549294,-78.0953713001961,-629.332420508035,127,2033
95,95,0.5,sequential,Sequential,-5.05649671678994,-92.9162574085374,-707.263645883572,149,2080
95,95,0.5,coordinated,Coordinated,-10.8730508540542,-80.0052049066957,-569.089879437856,132,1756
95,95,0.5,delayed_coordination,Delayed Coordination,-4.69992257009514,-95.3707388538441,-718.17485718556,162,2135
95,95,0.75,baseline,Baseline,0,0,0,0,0
95,95,0.75,early_mover,Early Mover,2.61028025289858,-142.000575803234,-887.993581659245,135,2426
95,95,0.75,sequential,Sequential,-1.24039783420554,-154.783425835639,-977.330078004078,166,2489
95,95,0.75,coordinated,Coordinated,-5.84363611396813,-131.001461023243,-874.828462990632,145,2226
95,95,0.75,delayed_coordination,Delayed Coordination,-2.22031054819317,-146.669937725949,-926.804669401261,145,2430
96,96,0.25,baseline,Baseline,0,0,0,0,0
96,96,0.25,early_mover,Early Mover,-14.9376770501156,-22.3957496706337,-13.2629019421852,-10,-175
96,96,0.25,sequential,Sequential,-17.2469166891248,-19.8999415280268,-12.6744204531024,-17,-262
96,96,0.25,coordinated,Coordinated,-15.3389375395327,-22.1849269733795,-66.366304474051,3,28
96,96,0.25,delayed_coordination,Delayed Coordination,-17.2244684672665,-22.3332721978177,-22.3345203973995,-22,-270
96,96,0.5,baseline,Baseline,0,0,0,0,0
96,96,0.5,early_mover,Early Mover,-4.14678869322248,-104.397308762797,-610.101909513042,106,1774
96,96,0.5,sequential,Sequential,-7.32476843646896,-107.803516519194,-654.70588780574,145,1854
96,96,0.5,coordinated,Coordinated,-5.77581375139131,-113.490884793623,-708.838382575861,160,1953
96,96,0.5,delayed_coordination,Delayed Coordination,-4.98469917105504,-121.374722028251,-697.449321874382,153,1882
96,96,0.75,baseline,Baseline,0,0,0,0,0
96,96,0.75,early_mover,Early Mover,17.6719825865578,-145.574296788381,-1026.67904804777,184,2915
96,96,0.75,sequential,Sequential,8.97758997686886,-156.800009021482,-1039.87868466918,167,2761
96,96,0.75,coordinated,Coordinated,-6.0381874657336,-120.846953595718,-892.451187965233,135,2051
96,96,0.75,delayed_coordination,Delayed Coordination,13.0967803458778,-157.985442275038,-1065.40659172331,183,2878
97,97,0.25,baseline,Baseline,0,0,0,0,0
97,97,0.25,early_mover,Early Mover,-14.1366705574904,-7.95698713162778,-95.4440658257854,3,51
97,97,0.25,sequential,Sequential,-15.3844593251523,-11.1794888993987,-120.695074981666,7,62
97,97,0.25,coordinated,Coordinated,-17.3571216733968,0.367251262883656,-78.4765328351732,-13,-174
97,97,0.25,delayed_coordination,Delayed Coordination,-15.2101508325345,-11.0011167695613,-120.297717451853,0,58
97,97,0.5,baseline,Baseline,0,0,0,0,0
97,97,0.5,early_mover,Early Mover,-11.150805023209,-61.2067714829717,-536.49250570226,110,1542
97,97,0.5,sequential,Sequential,-17.5396969908325,-60.4627914911365,-524.638480122146,104,1375
97,97,0.5,coordinated,Coordinated,-18.81611951447,-41.3820983779074,-444.854229714849,57,920
97,97,0.5,delayed_coordination,Delayed Coordination,-18.4483456121427,-55.9203172096148,-498.643433940022,87,1378
97,97,0.75,baseline,Baseline,0,0,0,0,0
97,97,0.75,early_mover,Early Mover,-16.6470714975281,-93.3730231424603,-710.762616840257,94,1697
97,97,0.75,sequential,Sequential,-26.1861293513688,-90.7766446186933,-736.209785094459,48,1315
97,97,0.75,coordinated,Coordinated,-26.1868216605385,-74.3314062308518,-670.801859157171,61,1254
97,97,0.75,delayed_coordination,Delayed Coordination,-22.1681603949941,-106.127226159966,-776.964407763743,85,1512
98,98,0.25,baseline,Baseline,0,0,0,0,0
98,98,0.25,early_mover,Early Mover,-14.9121578588488,-15.0415746415903,-65.4179882237263,16,135
98,98,0.25,sequential,Sequential,-14.6997825542188,-20.3986286241627,-118.350048989723,30,181
98,98,0.25,coordinated,Coordinated,-14.5800393486506,-22.3048990926494,-114.385312084346,25,234
98,98,0.25,delayed_coordination,Delayed Coordination,-14.7741768849817,-24.6955833941299,-122.890130952375,28,239
98,98,0.5,baseline,Baseline,0,0,0,0,0
98,98,0.5,early_mover,Early Mover,-5.52782894470178,-102.799694338824,-654.631694942808,141,1866
98,98,0.5,sequential,Sequential,-10.5205285176092,-92.5020719191742,-636.205036753964,132,1691
98,98,0.5,coordinated,Coordinated,-9.07821820458071,-106.699355566272,-656.431918993094,132,1904
98,98,0.5,delayed_coordination,Delayed Coordination,-5.95208771806017,-114.537008473196,-715.532069921928,157,1961
98,98,0.75,baseline,Baseline,0,0,0,0,0
98,98,0.75,early_mover,Early Mover,-9.41502905377379,-139.845551501163,-770.396133689603,107,1771
98,98,0.75,sequential,Sequential,-17.9633676452574,-140.011590869069,-795.611917710399,118,1734
98,98,0.75,coordinated,Coordinated,-21.7964004730889,-124.64177323686,-693.657718949642,77,1469
98,98,0.75,delayed_coordination,Delayed Coordination,-21.8512204357158,-137.864415979646,-758.043032008698,97,1600
99,99,0.25,baseline,Baseline,0,0,0,0,0
99,99,0.25,early_mover,Early Mover,-11.2762145066898,-24.8426173985116,-102.395760807575,27,279
99,99,0.25,sequential,Sequential,-11.4535289541021,-27.8290837559309,-147.697829576603,30,297
99,99,0.25,coordinated,Coordinated,-9.42579409752052,-26.6485176161484,-166.551162452531,36,388
99,99,0.25,delayed_coordination,Delayed Coordination,-11.9245464858555,-26.1342835337081,-116.986020692267,25,279
99,99,0.5,baseline,Baseline,0,0,0,0,0
99,99,0.5,early_mover,Early Mover,-10.0414037998036,-95.9876792612013,-488.043184257824,122,1657
99,99,0.5,sequential,Sequential,-9.24019789051475,-103.848180488171,-595.91624673496,138,1804
99,99,0.5,coordinated,Coordinated,-12.1053300338158,-101.034612560505,-561.364455279043,128,1629
99,99,0.5,delayed_coordination,Delayed Coordination,-9.83803236611411,-102.540411769291,-606.125212900103,149,1830
99,99,0.75,baseline,Baseline,0,0,0,0,0
99,99,0.75,early_mover,Early Mover,6.94997722621042,-171.830708243578,-975.620038356004,170,2687
99,99,0.75,sequential,Sequential,8.76813445924583,-182.225811883185,-1118.28259710496,194,3008
99,99,0.75,coordinated,Coordinated,-7.87847829376355,-149.040990412027,-856.437289522377,150,2309
99,99,0.75,delayed_coordination,Delayed Coordination,10.3621331714282,-183.771720174824,-1144.0252459517,214,3090
100,100,0.25,baseline,Baseline,0,0,0,0,0
100,100,0.25,early_mover,Early Mover,-12.5472569589083,-14.9651900729453,-121.363666718667,16,34
100,100,0.25,sequential,Sequential,-14.2580614383226,-12.5914303838113,-126.860215472662,14,53
100,100,0.25,coordinated,Coordinated,-13.1993053651011,-14.9020097512507,-131.364247403646,17,159
100,100,0.25,delayed_coordination,Delayed Coordination,-14.2632542934302,-16.6284929164581,-129.214412141448,15,77
100,100,0.5,baseline,Baseline,0,0,0,0,0
100,100,0.5,early_mover,Early Mover,-8.9824073373663,-80.0453553486661,-555.764187951233,100,1485
100,100,0.5,sequential,Sequential,-12.3647596778986,-92.7524593254399,-580.047426520389,122,1583
100,100,0.5,coordinated,Coordinated,-8.94933067048883,-91.4860148582383,-657.70501483077,130,1742
100,100,0.5,delayed_coordination,Delayed Coordination,-12.8139733900957,-79.7707880168106,-549.474141615222,93,1443
100,100,0.75,baseline,Baseline,0,0,0,0,0
100,100,0.75,early_mover,Early Mover,-0.0923848073553728,-153.350190387031,-937.150307027061,136,2168
100,100,0.75,sequential,Sequential,-10.4978598106015,-153.413929004397,-907.532597760457,123,1868
100,100,0.75,coordinated,Coordinated,-9.0535430825805,-153.162526429529,-888.395660049267,131,2080
100,100,0.75,delayed_coordination,Delayed Coordination,-8.1862828187453,-156.045109651964,-941.978386041211,144,2086
