replication,seed,cost_regime,eL,eG,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
48,48,baseline,0.1,0.2,sequential,Sequential,112.795557615179,277.644850793231,1812.63944758717,229,3718,1069,2649
48,48,baseline,0.1,0.2,coordinated,Coordinated,110.66989101277,294.723081361617,1903.6391212238,167,3279,976,2303
48,48,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,115.944208266786,265.556975137101,1760.26607520725,241,3889,1094,2795
48,48,high,0.2,0.4,baseline,Baseline,112.914980489435,431.702776330489,2920.90977883781,26,481,195,286
48,48,high,0.2,0.4,early_mover,Early Mover,93.4794531270756,396.18442557472,2651.06125856564,85,1253,538,715
48,48,high,0.2,0.4,sequential,Sequential,91.1010154792183,387.937079900321,2581.24244043188,94,1309,522,787
48,48,high,0.2,0.4,coordinated,Coordinated,90.7766668944837,401.899866579085,2614.64818165499,89,1307,478,829
48,48,high,0.2,0.4,delayed_coordination,Delayed Coordination,90.6529032041022,394.714781313483,2602.95265664026,87,1286,525,761
49,49,low,0.05,0.1,baseline,Baseline,132.742261052361,301.493607533021,2169.6134229949,146,3055,629,2426
49,49,low,0.05,0.1,early_mover,Early Mover,138.238934539627,193.002294767549,1391.81759728805,286,5425,1210,4215
49,49,low,0.05,0.1,sequential,Sequential,138.3412422402,178.625318838103,1310.14835675176,317,5586,1350,4236
49,49,low,0.05,0.1,coordinated,Coordinated,132.104643834294,197.846500840548,1373.42144997962,325,5390,1462,3928
49,49,low,0.05,0.1,delayed_coordination,Delayed Coordination,135.494764703409,181.041969948509,1319.39666695336,313,5540,1296,4244
49,49,baseline,0.1,0.2,baseline,Baseline,125.5455032382,315.655058958907,2404.0907749784,123,2309,647,1662
49,49,baseline,0.1,0.2,early_mover,Early Mover,118.178785206819,265.732453191793,1855.29890168288,206,3663,1056,2607
49,49,baseline,0.1,0.2,sequential,Sequential,114.307342994956,261.564893495406,1816.57155893332,196,3600,1070,2530
49,49,baseline,0.1,0.2,coordinated,Coordinated,113.965492017137,260.135717756227,1819.87194780833,220,3849,1114,2735
49,49,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,113.974971560088,262.129885741438,1850.07633213151,201,3676,1076,2600
49,49,high,0.2,0.4,baseline,Baseline,111.246544005491,409.268333590897,2882.02092065804,17,333,149,184
49,49,high,0.2,0.4,early_mover,Early Mover,90.964023502418,379.016220335576,2654.40429600179,59,943,422,521
49,49,high,0.2,0.4,sequential,Sequential,87.9303862991864,374.929255221925,2636.68731932349,63,965,443,522
49,49,high,0.2,0.4,coordinated,Coordinated,90.622458598157,373.162059329947,2565.04855835042,79,1269,513,756
49,49,high,0.2,0.4,delayed_coordination,Delayed Coordination,88.155035351973,366.737437774535,2609.31320768822,75,997,450,547
50,50,low,0.05,0.1,baseline,Baseline,133.725662097767,302.458232728454,2241.29111780957,145,3071,707,2364
50,50,low,0.05,0.1,early_mover,Early Mover,134.490384604821,204.094180858985,1540.66688868922,261,4892,1504,3388
50,50,low,0.05,0.1,sequential,Sequential,135.892894589706,194.958994482696,1442.48593531546,308,5125,1500,3625
50,50,low,0.05,0.1,coordinated,Coordinated,131.764068525724,202.179735539949,1499.25714669309,292,4886,1569,3317
50,50,low,0.05,0.1,delayed_coordination,Delayed Coordination,129.652816412906,200.720435822232,1533.06578410193,271,4866,1485,3381
50,50,baseline,0.1,0.2,baseline,Baseline,126.293308402581,350.200206957506,2478.55805462828,111,2189,608,1581
50,50,baseline,0.1,0.2,early_mover,Early Mover,122.369788736546,239.172039261039,1808.3326537051,257,4066,1221,2845
50,50,baseline,0.1,0.2,sequential,Sequential,119.161743912052,236.019391218585,1790.88186547102,259,4015,1264,2751
50,50,baseline,0.1,0.2,coordinated,Coordinated,116.340295494206,247.015700788197,1887.65145963191,239,3854,1239,2615
50,50,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,120.296298733159,229.332562238895,1761.0047411114,271,4058,1234,2824
50,50,high,0.2,0.4,baseline,Baseline,111.623618634612,416.122802926695,2982.38026183289,8,174,84,90
50,50,high,0.2,0.4,early_mover,Early Mover,97.130833869542,362.825612659818,2632.48242586717,79,1177,458,719
50,50,high,0.2,0.4,sequential,Sequential,95.3353087876447,360.349173889615,2610.46845087706,82,1221,466,755
50,50,high,0.2,0.4,coordinated,Coordinated,93.5183210987346,367.395744987584,2624.31502694891,72,1222,495,727
50,50,high,0.2,0.4,delayed_coordination,Delayed Coordination,95.4583538190601,358.743291144141,2594.27971622987,86,1268,472,796
51,51,low,0.05,0.1,baseline,Baseline,129.875018279251,342.196143747263,2258.1192111701,150,3205,600,2605
51,51,low,0.05,0.1,early_mover,Early Mover,143.786612016241,197.62664113076,1313.00286714358,331,5906,1417,4489
51,51,low,0.05,0.1,sequential,Sequential,141.393624710718,181.336685371204,1221.77073688523,336,5957,1633,4324
51,51,low,0.05,0.1,coordinated,Coordinated,134.959583318088,201.622294921468,1342.19230895097,311,5626,1628,3998
51,51,low,0.05,0.1,delayed_coordination,Delayed Coordination,140.137085124312,190.680907485088,1244.01584404883,353,5949,1593,4356
51,51,baseline,0.1,0.2,baseline,Baseline,121.398304223386,381.822678488842,2567.41180017882,99,2018,549,1469
51,51,baseline,0.1,0.2,early_mover,Early Mover,115.664347949662,263.80541015241,1892.52175571234,230,3903,1097,2806
51,51,baseline,0.1,0.2,sequential,Sequential,114.466270368739,241.525264663135,1836.77265615292,233,3870,1118,2752
51,51,baseline,0.1,0.2,coordinated,Coordinated,123.500281056134,216.085908535556,1652.92152826777,291,4513,1215,3298
51,51,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,114.856762525779,241.45308781169,1824.19115917075,249,3968,1114,2854
51,51,high,0.2,0.4,baseline,Baseline,109.751658670813,463.783159025981,3009.84724085138,15,297,116,181
51,51,high,0.2,0.4,early_mover,Early Mover,92.7176080517567,404.339274154056,2670.37995748151,75,1234,472,762
51,51,high,0.2,0.4,sequential,Sequential,90.0959122081498,394.80673981682,2618.17194657864,78,1286,463,823
51,51,high,0.2,0.4,coordinated,Coordinated,88.9806708144673,399.094411271479,2649.24867207652,77,1271,453,818
51,51,high,0.2,0.4,delayed_coordination,Delayed Coordination,89.1402934772196,394.35497799048,2626.89686157978,75,1281,452,829
52,52,low,0.05,0.1,baseline,Baseline,135.219423067957,320.840324478737,2232.65966747855,147,3079,542,2537
52,52,low,0.05,0.1,early_mover,Early Mover,137.997599737962,212.437274864222,1439.00956370264,299,5197,1380,3817
52,52,low,0.05,0.1,sequential,Sequential,135.710134693357,205.464320345765,1369.55032836645,310,5185,1426,3759
52,52,low,0.05,0.1,coordinated,Coordinated,134.158580630955,203.596724976927,1485.1603770253,289,5131,1446,3685
52,52,low,0.05,0.1,delayed_coordination,Delayed Coordination,136.457655972723,207.079540498203,1361.87543834312,308,5211,1421,3790
52,52,baseline,0.1,0.2,baseline,Baseline,127.705157333736,369.28361146561,2468.09164463911,114,2296,549,1747
52,52,baseline,0.1,0.2,early_mover,Early Mover,120.584459259205,266.316376094104,1873.87189393694,221,3904,1131,2773
52,52,baseline,0.1,0.2,sequential,Sequential,116.096765759717,276.410658426555,1873.11475983201,213,3760,1128,2632
52,52,baseline,0.1,0.2,coordinated,Coordinated,113.358121601418,283.298483816298,1894.52618187503,207,3461,1024,2437
52,52,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.842997862579,267.227780335469,1848.08020132544,216,3800,1148,2652
52,52,high,0.2,0.4,baseline,Baseline,111.939533925668,441.038357594768,2948.36058645384,9,216,103,113
52,52,high,0.2,0.4,early_mover,Early Mover,97.4923222071955,405.049998024422,2583.63750359132,75,1275,474,801
52,52,high,0.2,0.4,sequential,Sequential,94.7330552953318,406.238775134652,2547.14630687238,79,1275,496,779
52,52,high,0.2,0.4,coordinated,Coordinated,90.8539457883234,409.649399327266,2597.22646134182,70,1119,410,709
52,52,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.623658213734,399.940178887928,2547.88356142168,79,1300,474,826
53,53,low,0.05,0.1,baseline,Baseline,130.176964727338,298.719157360559,2099.13668108455,159,3439,478,2961
53,53,low,0.05,0.1,early_mover,Early Mover,139.663136331905,171.425460598811,1253.64522441004,338,5841,1268,4573
53,53,low,0.05,0.1,sequential,Sequential,136.29106850461,171.05897170542,1242.4096500871,346,5880,1327,4553
53,53,low,0.05,0.1,coordinated,Coordinated,130.155741882835,185.014005554705,1350.55059041102,319,5716,1248,4468
53,53,low,0.05,0.1,delayed_coordination,Delayed Coordination,134.046388366899,169.330316761152,1269.01250448607,328,5762,1262,4500
53,53,baseline,0.1,0.2,baseline,Baseline,121.943142381239,346.688670172948,2387.7162702576,115,2381,575,1806
53,53,baseline,0.1,0.2,early_mover,Early Mover,116.335214380135,226.848272156861,1697.06174588647,272,4200,1098,3102
53,53,baseline,0.1,0.2,sequential,Sequential,116.744884164052,223.714161652761,1676.84573020927,267,4324,1140,3184
53,53,baseline,0.1,0.2,coordinated,Coordinated,115.721497113707,224.263263417752,1620.21595873503,282,4445,1124,3321
53,53,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,114.349866929065,227.487918344182,1717.52722622941,256,4215,1102,3113
53,53,high,0.2,0.4,baseline,Baseline,109.245637773246,417.508485661865,2843.06786423754,26,497,240,257
53,53,high,0.2,0.4,early_mover,Early Mover,94.1537328302856,377.236763836778,2500.91414573722,91,1433,604,829
53,53,high,0.2,0.4,sequential,Sequential,91.354340159456,368.831175648662,2459.98225475945,102,1484,612,872
53,53,high,0.2,0.4,coordinated,Coordinated,93.8966909278504,360.071909358753,2417.07936552042,114,1754,638,1116
53,53,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.2293041403804,366.255970950204,2443.95239863718,104,1526,625,901
54,54,low,0.05,0.1,baseline,Baseline,133.288168114737,293.497029319695,2204.81696005189,149,3215,594,2621
54,54,low,0.05,0.1,early_mover,Early Mover,144.36044224152,186.056000514925,1298.90900074657,313,5655,1379,4276
54,54,low,0.05,0.1,sequential,Sequential,137.759998943255,174.603771440515,1248.05176344795,338,5625,1503,4122
54,54,low,0.05,0.1,coordinated,Coordinated,133.166644341844,199.531177508905,1309.35354263987,304,5136,1450,3686
54,54,low,0.05,0.1,delayed_coordination,Delayed Coordination,136.91773865946,180.229176411988,1269.15948135949,336,5589,1450,4139
54,54,baseline,0.1,0.2,baseline,Baseline,124.588828871826,357.889736470548,2511.14128804655,113,2153,727,1426
54,54,baseline,0.1,0.2,early_mover,Early Mover,120.871824509912,254.731709865038,1747.5986111225,223,4182,1081,3101
54,54,baseline,0.1,0.2,sequential,Sequential,118.644488544794,237.566073085591,1611.62444097235,257,4345,1187,3158
54,54,baseline,0.1,0.2,coordinated,Coordinated,116.524304864817,253.116889969779,1710.49940989696,251,4093,1200,2893
54,54,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,115.477175784629,245.861281822907,1696.54641224306,224,4100,1087,3013
54,54,high,0.2,0.4,baseline,Baseline,111.065695136431,422.147970382695,2957.68068439799,19,332,139,193
54,54,high,0.2,0.4,early_mover,Early Mover,93.4620261794281,369.554648141206,2647.82132481972,82,1329,461,868
54,54,high,0.2,0.4,sequential,Sequential,88.8226415404813,370.973703548546,2625.75337712193,79,1298,472,826
54,54,high,0.2,0.4,coordinated,Coordinated,90.6050413958766,370.593746149951,2570.17166007275,95,1405,505,900
54,54,high,0.2,0.4,delayed_coordination,Delayed Coordination,88.9932283438382,365.379477510417,2608.7698104104,92,1361,482,879
55,55,low,0.05,0.1,baseline,Baseline,134.018824740018,331.448880397085,2268.33863360382,140,2965,666,2299
55,55,low,0.05,0.1,early_mover,Early Mover,137.778235685555,194.556437459984,1395.98296439272,320,5480,1532,3948
55,55,low,0.05,0.1,sequential,Sequential,134.925245209869,190.042122636049,1329.06026746606,315,5515,1592,3923
55,55,low,0.05,0.1,coordinated,Coordinated,134.4271660397,237.435720986847,1419.39720626897,287,5080,1589,3491
55,55,low,0.05,0.1,delayed_coordination,Delayed Coordination,138.359433255138,192.530707706092,1320.5421505685,301,5475,1639,3836
55,55,baseline,0.1,0.2,baseline,Baseline,125.591206911265,364.572262315941,2522.15984650322,104,1997,650,1347
55,55,baseline,0.1,0.2,early_mover,Early Mover,124.731509417373,245.30085273305,1697.51207577012,255,4314,1277,3037
55,55,baseline,0.1,0.2,sequential,Sequential,123.231669913194,239.433389920727,1622.6802813665,290,4389,1321,3068
55,55,baseline,0.1,0.2,coordinated,Coordinated,121.796305420194,255.022661273267,1671.50833383638,280,4245,1252,2993
55,55,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,123.831483757056,231.056643659542,1603.16694639628,279,4446,1291,3155
55,55,high,0.2,0.4,baseline,Baseline,113.961714713385,420.360053235275,2909.11804272087,25,487,157,330
55,55,high,0.2,0.4,early_mover,Early Mover,93.7990555853729,399.869466239448,2678.87421274283,71,1145,424,721
55,55,high,0.2,0.4,sequential,Sequential,91.8455295043895,373.820498246259,2556.86678129248,93,1292,442,850
55,55,high,0.2,0.4,coordinated,Coordinated,89.836079529465,375.593274861798,2632.62252998128,75,1209,361,848
55,55,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.5186000323403,366.218758964582,2514.7342855399,111,1372,446,926
56,56,low,0.05,0.1,baseline,Baseline,132.157164253173,326.235302139566,2202.87263880323,155,3160,562,2598
56,56,low,0.05,0.1,early_mover,Early Mover,135.311397536281,218.395705285087,1430.90473330688,303,5367,1234,4133
56,56,low,0.05,0.1,sequential,Sequential,129.081598215962,226.178539802155,1420.98528109739,297,5248,1332,3916
56,56,low,0.05,0.1,coordinated,Coordinated,121.008385318247,249.095752829703,1560.76896199227,273,4832,1264,3568
56,56,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.608111071124,207.519778233074,1331.37701735887,320,5445,1322,4123
56,56,baseline,0.1,0.2,baseline,Baseline,124.548312553382,363.304036232974,2442.58528145174,113,2297,621,1676
56,56,baseline,0.1,0.2,early_mover,Early Mover,111.997897749039,312.372828820699,1989.04784748551,194,3344,1121,2223
56,56,baseline,0.1,0.2,sequential,Sequential,107.163134035311,307.471100420889,1959.18151551147,183,3174,1077,2097
56,56,baseline,0.1,0.2,coordinated,Coordinated,106.757970279647,311.246412713022,1999.83402191748,186,3284,1048,2236
56,56,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,107.198395392882,307.758264391766,1980.6193548954,180,3159,1058,2101
56,56,high,0.2,0.4,baseline,Baseline,111.368427888908,434.248628696488,2902.06278222277,17,324,159,165
56,56,high,0.2,0.4,early_mover,Early Mover,88.670134998088,406.723727342123,2708.53446063715,50,935,424,511
56,56,high,0.2,0.4,sequential,Sequential,85.8623692544844,398.734684753673,2671.21284731188,58,986,446,540
56,56,high,0.2,0.4,coordinated,Coordinated,87.3141059843365,397.327813739845,2671.6883631377,49,970,446,524
56,56,high,0.2,0.4,delayed_coordination,Delayed Coordination,85.4813797391415,399.382136786676,2688.71188756191,48,954,432,522
57,57,low,0.05,0.1,baseline,Baseline,133.436177604949,343.806731854052,2288.09683272957,137,3057,508,2549
57,57,low,0.05,0.1,early_mover,Early Mover,143.024575837598,202.87345913895,1363.0103229472,313,5566,1319,4247
57,57,low,0.05,0.1,sequential,Sequential,137.064563864314,199.65700616234,1355.4496881382,302,5393,1398,3995
57,57,low,0.05,0.1,coordinated,Coordinated,137.281642090672,194.427597242719,1362.38553207081,306,5189,1465,3724
57,57,low,0.05,0.1,delayed_coordination,Delayed Coordination,139.022110371389,193.673061698515,1344.24460481161,302,5427,1427,4000
57,57,baseline,0.1,0.2,baseline,Baseline,126.141976716695,381.660266349182,2474.53264964,115,2313,470,1843
57,57,baseline,0.1,0.2,early_mover,Early Mover,122.941740219548,278.534053895906,1760.65692771639,254,4208,1118,3090
57,57,baseline,0.1,0.2,sequential,Sequential,122.025885465516,249.206467415775,1662.28719807723,271,4328,1201,3127
57,57,baseline,0.1,0.2,coordinated,Coordinated,121.832098792421,248.401730422892,1685.10443028838,278,4360,1223,3137
57,57,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,122.582490890687,260.659943171863,1641.2604203553,275,4399,1172,3227
57,57,high,0.2,0.4,baseline,Baseline,112.706570518795,437.085384180202,2919.56597847569,26,498,196,302
57,57,high,0.2,0.4,early_mover,Early Mover,91.9044395593973,391.915150475832,2698.92556266984,59,1022,371,651
57,57,high,0.2,0.4,sequential,Sequential,88.1225219062845,396.403160091268,2686.55784870552,53,1003,368,635
57,57,high,0.2,0.4,coordinated,Coordinated,89.8858570752463,398.404534185676,2666.77730621712,73,1255,376,879
57,57,high,0.2,0.4,delayed_coordination,Delayed Coordination,87.8448643438091,393.754371715955,2700.08423747238,55,973,348,625
58,58,low,0.05,0.1,baseline,Baseline,133.072505086737,308.985242240799,2261.78089291778,144,3055,687,2368
58,58,low,0.05,0.1,early_mover,Early Mover,132.797679333149,196.014078124687,1434.12289580463,297,5382,1375,4007
58,58,low,0.05,0.1,sequential,Sequential,136.181487772229,170.666108673526,1315.33308771462,314,5484,1454,4030
58,58,low,0.05,0.1,coordinated,Coordinated,133.849816018259,183.244285131865,1404.74568552684,300,5404,1520,3884
58,58,low,0.05,0.1,delayed_coordination,Delayed Coordination,134.531882384715,176.089750000397,1345.1311432016,315,5485,1452,4033
58,58,baseline,0.1,0.2,baseline,Baseline,124.668455530396,347.798210249246,2480.97145333531,104,2125,462,1663
58,58,baseline,0.1,0.2,early_mover,Early Mover,122.231763887987,229.877834454465,1678.71945509008,248,4469,1047,3422
58,58,baseline,0.1,0.2,sequential,Sequential,120.455045289273,215.635157961391,1588.01780555195,262,4518,1139,3379
58,58,baseline,0.1,0.2,coordinated,Coordinated,120.287723720729,227.540364330766,1634.53927398229,273,4469,1083,3386
58,58,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,119.745139411581,222.311045230974,1603.63629461614,270,4543,1149,3394
58,58,high,0.2,0.4,baseline,Baseline,111.422991687159,432.125176419636,2931.13094801554,18,333,159,174
58,58,high,0.2,0.4,early_mover,Early Mover,95.277177999121,378.27594724449,2592.53752180497,89,1353,495,858
58,58,high,0.2,0.4,sequential,Sequential,92.8099978479716,368.332302478974,2516.71483653727,114,1457,546,911
58,58,high,0.2,0.4,coordinated,Coordinated,90.4715673254999,372.711442064826,2572.84045993055,96,1490,487,1003
58,58,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.1158719838646,370.077968813257,2533.65713126405,98,1465,501,964
59,59,low,0.05,0.1,baseline,Baseline,133.216225570657,298.693938647481,2103.89434160249,165,3546,647,2899
59,59,low,0.05,0.1,early_mover,Early Mover,135.81248556231,192.166921151854,1305.64343078123,332,5781,1414,4367
59,59,low,0.05,0.1,sequential,Sequential,132.886882446808,185.768019684961,1288.24233663789,328,5668,1501,4167
59,59,low,0.05,0.1,coordinated,Coordinated,134.894752677989,187.441502119758,1313.68105209178,318,5503,1501,4002
59,59,low,0.05,0.1,delayed_coordination,Delayed Coordination,135.513463552872,181.160802464992,1263.06336021522,336,5713,1508,4205
59,59,baseline,0.1,0.2,baseline,Baseline,123.239344067742,359.915174216756,2395.31713185643,122,2429,570,1859
59,59,baseline,0.1,0.2,early_mover,Early Mover,120.391921412271,242.112821428552,1691.60954701447,271,4279,1213,3066
59,59,baseline,0.1,0.2,sequential,Sequential,121.72493178895,215.695518544416,1575.0000839833,280,4274,1393,2881
59,59,baseline,0.1,0.2,coordinated,Coordinated,123.657947285998,231.601527693443,1608.13108066154,271,4324,1398,2926
59,59,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,117.166351423763,222.68400029307,1610.24527216016,267,4252,1276,2976
59,59,high,0.2,0.4,baseline,Baseline,109.701023316438,407.131523077622,2845.15814123563,28,532,183,349
59,59,high,0.2,0.4,early_mover,Early Mover,94.1741883288719,370.890500149006,2535.30868894597,89,1487,568,919
59,59,high,0.2,0.4,sequential,Sequential,92.6590005868194,354.192416704841,2470.40430472536,109,1603,603,1000
59,59,high,0.2,0.4,coordinated,Coordinated,91.9709211666927,340.967215325916,2475.91867320952,96,1652,591,1061
59,59,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.3681382745913,363.940819984458,2485.58568735366,107,1598,591,1007
60,60,low,0.05,0.1,baseline,Baseline,130.956171160283,319.826210379854,2234.95120210904,152,3288,433,2855
60,60,low,0.05,0.1,early_mover,Early Mover,134.847898056115,224.281406342797,1431.00577563246,309,5544,1416,4128
60,60,low,0.05,0.1,sequential,Sequential,130.073828853997,216.276360395963,1370.68615052603,315,5465,1521,3944
60,60,low,0.05,0.1,coordinated,Coordinated,129.696554302486,209.507766490741,1412.32303204422,325,5324,1462,3862
60,60,low,0.05,0.1,delayed_coordination,Delayed Coordination,132.165274611272,223.578880667806,1394.50599700571,302,5394,1462,3932
60,60,baseline,0.1,0.2,baseline,Baseline,121.214190982886,374.836436712824,2552.32998897754,102,2118,472,1646
60,60,baseline,0.1,0.2,early_mover,Early Mover,119.076287779493,254.073908821125,1743.65934580523,264,4338,1090,3248
60,60,baseline,0.1,0.2,sequential,Sequential,117.118090229236,240.58929903968,1710.93865320481,267,4264,1187,3077
60,60,baseline,0.1,0.2,coordinated,Coordinated,108.633351454861,277.874183186816,1859.54649287938,214,3612,1009,2603
60,60,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,113.790352326248,254.381429920142,1750.12639706244,252,4269,1158,3111
60,60,high,0.2,0.4,baseline,Baseline,111.905895976432,433.394839442751,2890.6027383154,33,629,224,405
60,60,high,0.2,0.4,early_mover,Early Mover,92.8845632720659,384.974932889374,2590.9414951604,84,1460,567,893
60,60,high,0.2,0.4,sequential,Sequential,88.6099288363373,381.763528925137,2553.53506222599,101,1510,589,921
60,60,high,0.2,0.4,coordinated,Coordinated,89.7236438370258,371.483550990089,2552.87132117776,92,1541,566,975
60,60,high,0.2,0.4,delayed_coordination,Delayed Coordination,88.7612222124661,383.823926502186,2565.5610419403,84,1469,562,907
61,61,low,0.05,0.1,baseline,Baseline,132.503646231565,310.028471694797,2094.59521280258,178,3758,470,3288
61,61,low,0.05,0.1,early_mover,Early Mover,133.370655904592,193.425380936931,1356.7214648485,308,5711,1194,4517
61,61,low,0.05,0.1,sequential,Sequential,129.69182762596,181.915402564483,1336.75758720562,305,5673,1223,4450
61,61,low,0.05,0.1,coordinated,Coordinated,135.436855271803,172.290970805568,1273.19961330685,344,6012,1334,4678
61,61,low,0.05,0.1,delayed_coordination,Delayed Coordination,129.884148461238,188.587028901857,1325.61054158427,302,5666,1228,4438
61,61,baseline,0.1,0.2,baseline,Baseline,123.06487274691,343.897694927733,2368.63974280316,126,2664,476,2188
61,61,baseline,0.1,0.2,early_mover,Early Mover,120.574431144819,232.65717165032,1602.06291744855,282,4863,1223,3640
61,61,baseline,0.1,0.2,sequential,Sequential,121.754074286549,213.897202291304,1532.86482026623,291,4968,1255,3713
61,61,baseline,0.1,0.2,coordinated,Coordinated,118.02703424633,218.706724476628,1608.4349795526,272,4741,1233,3508
61,61,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,119.735079733688,231.76950765619,1563.99623538927,277,4898,1302,3596
61,61,high,0.2,0.4,baseline,Baseline,109.2076541518,402.453655311372,2843.78167003059,27,547,265,282
61,61,high,0.2,0.4,early_mover,Early Mover,95.5451510026985,351.226200440137,2416.64001171344,120,1832,755,1077
61,61,high,0.2,0.4,sequential,Sequential,93.0290061347525,341.531404475135,2352.85264640758,139,1937,752,1185
61,61,high,0.2,0.4,coordinated,Coordinated,91.467146883789,346.202815202902,2391.30654529489,127,1980,705,1275
61,61,high,0.2,0.4,delayed_coordination,Delayed Coordination,94.5752670488055,333.06519942513,2335.92047080614,139,1978,753,1225
62,62,low,0.05,0.1,baseline,Baseline,132.110079486363,306.867514983885,2207.24659901131,146,3248,536,2712
62,62,low,0.05,0.1,early_mover,Early Mover,140.504089786312,180.107068756617,1322.4592668037,313,5717,1133,4584
62,62,low,0.05,0.1,sequential,Sequential,133.0513869668,173.389013827004,1341.41174697664,303,5444,1155,4289
62,62,low,0.05,0.1,coordinated,Coordinated,135.121215400234,176.018205861206,1326.20973673379,326,5557,1119,4438
62,62,low,0.05,0.1,delayed_coordination,Delayed Coordination,135.940935113154,171.505295442539,1312.52902718711,304,5582,1142,4440
62,62,baseline,0.1,0.2,baseline,Baseline,124.993593815148,337.484797323248,2390.89790928518,123,2460,484,1976
62,62,baseline,0.1,0.2,early_mover,Early Mover,121.082649305696,246.017157299307,1713.73881787054,239,4264,1085,3179
62,62,baseline,0.1,0.2,sequential,Sequential,117.74753891757,243.833918001976,1688.57221835314,245,4292,1081,3211
62,62,baseline,0.1,0.2,coordinated,Coordinated,114.342542613264,275.55860684426,1773.6650245062,255,4082,1052,3030
62,62,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,117.080212524753,241.712116627199,1721.4720965591,244,4236,1099,3137
62,62,high,0.2,0.4,baseline,Baseline,111.395738347565,424.321064274449,2879.43818513533,27,519,215,304
62,62,high,0.2,0.4,early_mover,Early Mover,94.4345672465974,378.478093015902,2531.80711643666,95,1468,552,916
62,62,high,0.2,0.4,sequential,Sequential,90.1389676988167,366.906477656983,2525.99320395538,95,1386,561,825
62,62,high,0.2,0.4,coordinated,Coordinated,89.4090877302869,381.378581791954,2578.98790194552,84,1322,473,849
62,62,high,0.2,0.4,delayed_coordination,Delayed Coordination,90.2632874699078,372.968532116504,2517.29968382448,93,1416,545,871
63,63,low,0.05,0.1,baseline,Baseline,132.919715637128,326.353061442642,2141.91445403689,157,3387,593,2794
63,63,low,0.05,0.1,early_mover,Early Mover,137.497705888808,196.032692821209,1343.10887073249,319,5773,1235,4538
63,63,low,0.05,0.1,sequential,Sequential,131.264519452878,192.440312144655,1326.97876305878,321,5762,1312,4450
63,63,low,0.05,0.1,coordinated,Coordinated,130.815158217368,178.626758218624,1343.59217773619,309,5518,1447,4071
63,63,low,0.05,0.1,delayed_coordination,Delayed Coordination,135.504299470409,189.335687322296,1304.18897059436,323,5800,1276,4524
63,63,baseline,0.1,0.2,baseline,Baseline,122.196611871315,360.991759284303,2481.09017600919,98,2086,381,1705
63,63,baseline,0.1,0.2,early_mover,Early Mover,115.660863454671,241.638999341479,1753.64985738232,259,4222,1044,3178
63,63,baseline,0.1,0.2,sequential,Sequential,114.62663564416,228.585332706094,1684.49712054997,265,4235,1107,3128
63,63,baseline,0.1,0.2,coordinated,Coordinated,115.398586237619,231.112916896744,1747.90046874112,259,4355,1145,3210
63,63,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.695453301433,224.672695843958,1631.70835543757,286,4426,1105,3321
63,63,high,0.2,0.4,baseline,Baseline,110.474743628459,424.409830227176,2846.73307112177,21,380,132,248
63,63,high,0.2,0.4,early_mover,Early Mover,93.8390877868403,386.903596252604,2532.41353935653,82,1363,544,819
63,63,high,0.2,0.4,sequential,Sequential,92.9520739579818,370.76192198915,2451.33084627795,109,1510,600,910
63,63,high,0.2,0.4,coordinated,Coordinated,92.6483665916729,377.623068168701,2450.3946653273,96,1622,570,1052
63,63,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.8643569856259,367.08419373039,2427.35223252151,115,1560,593,967
64,64,low,0.05,0.1,baseline,Baseline,133.546851858347,339.442281604971,2159.59249313256,142,3177,623,2554
64,64,low,0.05,0.1,early_mover,Early Mover,139.674372447042,227.188563250824,1391.08397315629,305,5347,1400,3947
64,64,low,0.05,0.1,sequential,Sequential,138.775869795201,204.937995665411,1302.23493378641,324,5412,1541,3871
64,64,low,0.05,0.1,coordinated,Coordinated,137.254200979874,220.233099692336,1370.45255412021,321,5466,1665,3801
64,64,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.832656782193,232.203543942374,1360.71045528551,302,5242,1436,3806
