replication,seed,recovery_horizon,scenario_A,scenario_B,delta_final_fitness_A_minus_B,delta_final_risk_A_minus_B,delta_final_trade_A_minus_B,delta_switches_A_minus_B
35,35,5,early_mover,sequential,1.88293084210956,2.46839704549765,30.4728041722637,-101
35,35,5,early_mover,coordinated,1.57855877114149,11.519628071066,83.407805759754,-397
35,35,5,early_mover,delayed_coordination,3.88324379294653,-0.518368379661155,11.4055203113612,-73
35,35,5,sequential,coordinated,-0.304372070968071,9.05123102556834,52.9350015874902,-296
35,35,5,sequential,delayed_coordination,2.00031295083697,-2.98676542515881,-19.0672838609025,28
35,35,5,coordinated,delayed_coordination,2.30468502180504,-12.0379964507271,-72.0022854483927,324
35,35,7,early_mover,sequential,1.44536346198011,5.30048365181329,79.4122218813613,-148
35,35,7,early_mover,coordinated,-1.20758849695049,30.7000202295588,130.044172111231,-337
35,35,7,early_mover,delayed_coordination,2.73497388377531,7.61868760294908,55.7600912082546,-73
35,35,7,sequential,coordinated,-2.6529519589306,25.3995365777455,50.6319502298695,-189
35,35,7,sequential,delayed_coordination,1.2896104217952,2.31820395113579,-23.6521306731067,75
35,35,7,coordinated,delayed_coordination,3.9425623807258,-23.0813326266097,-74.2840809029763,264
36,36,3,early_mover,sequential,1.72920327847066,3.42278312561299,47.8328225882497,114
36,36,3,early_mover,coordinated,2.52528232259291,6.04767893606413,31.6805071671376,-71
36,36,3,early_mover,delayed_coordination,-1.28611167773336,6.22659746675004,85.9482637273675,-98
36,36,3,sequential,coordinated,0.796079044122251,2.62489581045114,-16.152315421112,-185
36,36,3,sequential,delayed_coordination,-3.01531495620402,2.80381434113704,38.1154411391178,-212
36,36,3,coordinated,delayed_coordination,-3.81139400032627,0.178918530685905,54.2677565602298,-27
36,36,5,early_mover,sequential,2.90753051328272,5.52426823558494,16.314262463882,42
36,36,5,early_mover,coordinated,4.02870887165102,-6.27954266236702,-23.0462300627216,0
36,36,5,early_mover,delayed_coordination,2.13392773629865,10.2559838131675,10.3352092624248,62
36,36,5,sequential,coordinated,1.1211783583683,-11.803810897952,-39.3604925266036,-42
36,36,5,sequential,delayed_coordination,-0.773602776984077,4.73171557758258,-5.97905320145719,20
36,36,5,coordinated,delayed_coordination,-1.89478113535237,16.5355264755345,33.3814393251464,62
36,36,7,early_mover,sequential,0.735176366906018,6.09078484418734,66.3110537699372,-44
36,36,7,early_mover,coordinated,3.2659325544023,9.26239826812684,48.4082820519609,-98
36,36,7,early_mover,delayed_coordination,0.128546509941884,10.1561744999439,62.5590069005316,-21
36,36,7,sequential,coordinated,2.53075618749628,3.1716134239395,-17.9027717179763,-54
36,36,7,sequential,delayed_coordination,-0.606629856964133,4.06538965575658,-3.7520468694056,23
36,36,7,coordinated,delayed_coordination,-3.13738604446041,0.893776231817071,14.1507248485707,77
37,37,3,early_mover,sequential,3.01882311151947,15.3581288714206,40.6671518035778,-2
37,37,3,early_mover,coordinated,8.7578225437961,-0.88629571347667,-78.4166599771156,195
37,37,3,early_mover,delayed_coordination,1.60825897883738,19.587978271107,62.5251884543952,-69
37,37,3,sequential,coordinated,5.73899943227663,-16.2444245848973,-119.083811780693,197
37,37,3,sequential,delayed_coordination,-1.41056413268208,4.22984939968637,21.8580366508174,-67
37,37,3,coordinated,delayed_coordination,-7.14956356495871,20.4742739845837,140.941848431511,-264
37,37,5,early_mover,sequential,5.52490256289234,16.6713333966727,3.52635997130551,213
37,37,5,early_mover,coordinated,0.502647180264105,25.9607662784283,89.9960498766595,-290
37,37,5,early_mover,delayed_coordination,2.53827440588279,11.505503463376,24.9866478526569,34
37,37,5,sequential,coordinated,-5.02225538262823,9.28943288175557,86.469689905354,-503
37,37,5,sequential,delayed_coordination,-2.98662815700955,-5.16582993329672,21.4602878813514,-179
37,37,5,coordinated,delayed_coordination,2.03562722561868,-14.4552628150523,-65.0094020240026,324
37,37,7,early_mover,sequential,-1.48837018246266,1.7210789337486,64.706890789472,-104
37,37,7,early_mover,coordinated,1.35172553267275,-8.78301708906903,37.9917170389663,-203
37,37,7,early_mover,delayed_coordination,-1.28633610405237,5.76391436174501,119.757628679346,-155
37,37,7,sequential,coordinated,2.8400957151354,-10.5040960228176,-26.7151737505058,-99
37,37,7,sequential,delayed_coordination,0.202034078410293,4.04283542799641,55.0507378898735,-51
37,37,7,coordinated,delayed_coordination,-2.63806163672511,14.546931450814,81.7659116403793,48
38,38,3,early_mover,sequential,5.09463953190885,-0.543398397176702,28.0832978045564,236
38,38,3,early_mover,coordinated,-1.21432820665801,20.309959678965,141.14604514501,28
38,38,3,early_mover,delayed_coordination,-1.152326961239,9.09295749675528,97.6462361310257,-30
38,38,3,sequential,coordinated,-6.30896773856686,20.8533580761417,113.062747340453,-208
38,38,3,sequential,delayed_coordination,-6.24696649314785,9.63635589393198,69.5629383264693,-266
38,38,3,coordinated,delayed_coordination,0.0620012454190118,-11.2170021822097,-43.4998090139838,-58
38,38,5,early_mover,sequential,1.70467676288801,11.078334528625,67.023206983029,242
38,38,5,early_mover,coordinated,1.54188992879178,5.46431457609924,28.3472990368459,262
38,38,5,early_mover,delayed_coordination,1.66365258000728,6.58517387581543,52.6600443809284,173
38,38,5,sequential,coordinated,-0.162786834096238,-5.61401995252572,-38.6759079461831,20
38,38,5,sequential,delayed_coordination,-0.041024182880733,-4.49316065280954,-14.3631626021006,-69
38,38,5,coordinated,delayed_coordination,0.121762651215505,1.12085929971619,24.3127453440825,-89
38,38,7,early_mover,sequential,-0.325073280941183,15.7642895003218,91.0545216251198,-3
38,38,7,early_mover,coordinated,2.75944916532993,5.79204957871639,43.5387227087972,117
38,38,7,early_mover,delayed_coordination,1.07988198489396,10.7748897246945,63.074569039266,84
38,38,7,sequential,coordinated,3.08452244627111,-9.97223992160536,-47.5157989163226,120
38,38,7,sequential,delayed_coordination,1.40495526583514,-4.98939977562728,-27.9799525858539,87
38,38,7,coordinated,delayed_coordination,-1.67956718043597,4.98284014597809,19.5358463304688,-33
39,39,3,early_mover,sequential,2.55478703229619,-3.52292623642512,15.6290900549736,67
39,39,3,early_mover,coordinated,1.73302585973906,0.128325482477408,29.6752308041409,-55
39,39,3,early_mover,delayed_coordination,3.6405374014207,4.6029734159807,14.2858815826019,154
39,39,3,sequential,coordinated,-0.821761172557132,3.65125171890253,14.0461407491673,-122
39,39,3,sequential,delayed_coordination,1.08575036912451,8.12589965240582,-1.34320847237177,87
39,39,3,coordinated,delayed_coordination,1.90751154168164,4.47464793350329,-15.3893492215391,209
39,39,5,early_mover,sequential,1.73134411816366,6.41859144582185,39.4113170680446,49
39,39,5,early_mover,coordinated,5.31481603945707,-7.40483343458683,5.81450540918036,221
39,39,5,early_mover,delayed_coordination,1.65882109834497,10.0908209019998,37.7954495774809,60
39,39,5,sequential,coordinated,3.58347192129341,-13.8234248804087,-33.5968116588642,172
39,39,5,sequential,delayed_coordination,-0.0725230198186892,3.67222945617794,-1.61586749056369,11
39,39,5,coordinated,delayed_coordination,-3.6559949411121,17.4956543365866,31.9809441683005,-161
39,39,7,early_mover,sequential,0.526096129258747,15.4981890745646,81.1188500214716,-48
39,39,7,early_mover,coordinated,0.414129176060413,5.26602316960248,47.3354603306725,172
39,39,7,early_mover,delayed_coordination,3.23791576599663,2.96060576325002,29.0732193887038,229
39,39,7,sequential,coordinated,-0.111966953198333,-10.2321659049621,-33.7833896907991,220
39,39,7,sequential,delayed_coordination,2.71181963673789,-12.5375833113145,-52.0456306327678,277
39,39,7,coordinated,delayed_coordination,2.82378658993622,-2.30541740635246,-18.2622409419687,57
40,40,3,early_mover,sequential,3.47628676551733,8.82565510214152,20.1767951667973,-22
40,40,3,early_mover,coordinated,7.36968234658661,-4.94145805178709,-54.3772602805639,282
40,40,3,early_mover,delayed_coordination,3.56966503340198,-0.589267237818206,21.6399810285709,-36
40,40,3,sequential,coordinated,3.89339558106929,-13.7671131539286,-74.5540554473612,304
40,40,3,sequential,delayed_coordination,0.0933782678846455,-9.41492233995973,1.46318586177358,-14
40,40,3,coordinated,delayed_coordination,-3.80001731318464,4.35219081396889,76.0172413091348,-318
40,40,5,early_mover,sequential,5.25350801601196,2.7163727972887,-10.7437405372766,42
40,40,5,early_mover,coordinated,6.83708813713537,-10.1395404579627,-47.7844299051574,12
40,40,5,early_mover,delayed_coordination,4.54462618910959,2.34775994417313,10.4666094877787,-34
40,40,5,sequential,coordinated,1.5835801211234,-12.8559132552514,-37.0406893678808,-30
40,40,5,sequential,delayed_coordination,-0.70888182690237,-0.368612853115565,21.2103500250553,-76
40,40,5,coordinated,delayed_coordination,-2.29246194802577,12.4873004021358,58.251039392936,-46
40,40,7,early_mover,sequential,3.24371188898638,15.9366288228873,57.1817175285935,-111
40,40,7,early_mover,coordinated,3.79058213495726,6.25606871207293,41.3882198301394,37
40,40,7,early_mover,delayed_coordination,3.53809008187051,3.56192440434359,35.506277789146,-72
40,40,7,sequential,coordinated,0.546870245970879,-9.68056011081438,-15.7934976984541,148
40,40,7,sequential,delayed_coordination,0.294378192884125,-12.3747044185437,-21.6754397394475,39
40,40,7,coordinated,delayed_coordination,-0.252492053086755,-2.69414430772935,-5.88194204099341,-109
41,41,3,early_mover,sequential,0.41537652622884,10.0011523335833,27.8854619323454,-14
41,41,3,early_mover,coordinated,2.48800906725897,-6.43436808899725,-19.9123836261824,126
41,41,3,early_mover,delayed_coordination,0.653733197540802,9.31280266444566,53.0578558543014,-121
41,41,3,sequential,coordinated,2.07263254103013,-16.4355204225805,-47.7978455585278,140
41,41,3,sequential,delayed_coordination,0.238356671311962,-0.688349669137608,25.172393921956,-107
41,41,3,coordinated,delayed_coordination,-1.83427586971817,15.7471707534429,72.9702394804838,-247
41,41,5,early_mover,sequential,3.05079085886739,0.559349149131322,-20.1218717713978,138
41,41,5,early_mover,coordinated,5.03547646588839,0.078909102270984,-73.971436789222,283
41,41,5,early_mover,delayed_coordination,3.54951184885735,1.12561355522166,-4.68337408757452,108
41,41,5,sequential,coordinated,1.98468560702101,-0.480440046860338,-53.8495650178243,145
41,41,5,sequential,delayed_coordination,0.498720989989963,0.56626440609034,15.4384976838232,-30
41,41,5,coordinated,delayed_coordination,-1.48596461703104,1.04670445295068,69.2880627016475,-175
41,41,7,early_mover,sequential,2.17224149560599,12.9202557769725,21.1493823815188,100
41,41,7,early_mover,coordinated,1.09821735571742,12.6202940401362,33.5437315490824,78
41,41,7,early_mover,delayed_coordination,2.07118505653338,7.02773214076336,27.68670460936,5
41,41,7,sequential,coordinated,-1.07402413988856,-0.299961736836252,12.3943491675636,-22
41,41,7,sequential,delayed_coordination,-0.101056439072607,-5.89252363620909,6.53732222784129,-95
41,41,7,coordinated,delayed_coordination,0.972967700815957,-5.59256189937284,-5.85702693972235,-73
42,42,3,early_mover,sequential,-0.340650027427642,24.7558262266916,80.0808931019408,2
42,42,3,early_mover,coordinated,0.377526316251135,29.1704326063459,79.5251555609252,-77
42,42,3,early_mover,delayed_coordination,-0.382247087758884,13.7360236529381,78.2099567153321,-68
42,42,3,sequential,coordinated,0.718176343678778,4.41460637965434,-0.55573754101556,-79
42,42,3,sequential,delayed_coordination,-0.0415970603312417,-11.0198025737535,-1.87093638660872,-70
42,42,3,coordinated,delayed_coordination,-0.759773404010019,-15.4344089534079,-1.31519884559316,9
42,42,5,early_mover,sequential,3.16442052284859,5.1619045574424,21.4539824531923,35
42,42,5,early_mover,coordinated,3.54221694315379,-0.919158565133813,-27.5057815068315,124
42,42,5,early_mover,delayed_coordination,1.31817323635869,19.5138272422279,50.7545144040853,-18
42,42,5,sequential,coordinated,0.377796420305202,-6.08106312257621,-48.9597639600238,89
42,42,5,sequential,delayed_coordination,-1.8462472864899,14.3519226847855,29.3005319508929,-53
42,42,5,coordinated,delayed_coordination,-2.2240437067951,20.4329858073617,78.2602959109167,-142
42,42,7,early_mover,sequential,0.0945222283606881,7.32137738031102,60.3522943393398,-48
42,42,7,early_mover,coordinated,3.21081996268336,3.45250091292215,12.4293857204948,193
42,42,7,early_mover,delayed_coordination,0.654171788727155,6.78299852079493,52.0597629293588,-63
42,42,7,sequential,coordinated,3.11629773432267,-3.86887646738887,-47.922908618845,241
42,42,7,sequential,delayed_coordination,0.559649560366466,-0.538378859516087,-8.29253140998094,-15
42,42,7,coordinated,delayed_coordination,-2.55664817395621,3.33049760787279,39.630377208864,-256
43,43,3,early_mover,sequential,1.1834068353545,14.3474478663306,60.580790676205,-48
43,43,3,early_mover,coordinated,2.78802969290385,7.84877925292369,47.2321560374412,-103
43,43,3,early_mover,delayed_coordination,3.26771629990094,10.9319968466968,27.418691862154,-48
43,43,3,sequential,coordinated,1.60462285754934,-6.49866861340692,-13.3486346387638,-55
43,43,3,sequential,delayed_coordination,2.08430946454644,-3.41545101963376,-33.162098814051,0
43,43,3,coordinated,delayed_coordination,0.479686606997092,3.08321759377316,-19.8134641752872,55
43,43,5,early_mover,sequential,-0.468398638024667,23.0954486825541,77.6510303848406,-187
43,43,5,early_mover,coordinated,2.56410508166991,11.562887342503,6.02908185877914,-76
43,43,5,early_mover,delayed_coordination,-1.84161685138092,19.3654932880579,89.0271288086192,-195
43,43,5,sequential,coordinated,3.03250371969457,-11.5325613400512,-71.6219485260615,111
43,43,5,sequential,delayed_coordination,-1.37321821335625,-3.72995539449619,11.3760984237786,-8
43,43,5,coordinated,delayed_coordination,-4.40572193305083,7.80260594555497,82.99804694984,-119
43,43,7,early_mover,sequential,-1.45843740549712,11.4488959004021,90.5863428629114,-165
43,43,7,early_mover,coordinated,-0.00592985442827398,4.27966382503286,65.146847721501,-30
43,43,7,early_mover,delayed_coordination,-1.29120565643419,11.8513525746932,76.898022900057,-161
43,43,7,sequential,coordinated,1.45250755106885,-7.16923207536919,-25.4394951414104,135
43,43,7,sequential,delayed_coordination,0.167231749062935,0.402456674291187,-13.6883199628544,4
43,43,7,coordinated,delayed_coordination,-1.28527580200591,7.57168874966038,11.751175178556,-131
44,44,3,early_mover,sequential,2.56331120904424,-3.42315170660089,47.664878423464,-180
44,44,3,early_mover,coordinated,8.64903083177892,-12.327110427205,-27.3670435837639,-65
44,44,3,early_mover,delayed_coordination,1.00917501471838,2.03481065012568,95.566730227818,-199
44,44,3,sequential,coordinated,6.08571962273467,-8.90395872060407,-75.0319220072279,115
44,44,3,sequential,delayed_coordination,-1.55413619432586,5.45796235672657,47.901851804354,-19
44,44,3,coordinated,delayed_coordination,-7.63985581706054,14.3619210773306,122.933773811582,-134
44,44,5,early_mover,sequential,3.48298607500942,2.70346472945533,45.187682184659,-90
44,44,5,early_mover,coordinated,8.60269350445569,-48.2193978780005,-174.913086514977,612
44,44,5,early_mover,delayed_coordination,3.41549392221029,0.0301898959199036,54.107550966683,-100
44,44,5,sequential,coordinated,5.11970742944627,-50.9228626074559,-220.100768699636,702
44,44,5,sequential,delayed_coordination,-0.067492152799133,-2.67327483353543,8.91986878202397,-10
44,44,5,coordinated,delayed_coordination,-5.1871995822454,48.2495877739204,229.02063748166,-712
44,44,7,early_mover,sequential,5.63638740631743,5.60429149455229,47.2850894555534,19
44,44,7,early_mover,coordinated,4.32237643606967,-7.74887546933689,17.9744717284448,-105
44,44,7,early_mover,delayed_coordination,4.05655808194932,1.42494152891351,40.2377254949488,-19
44,44,7,sequential,coordinated,-1.31401097024775,-13.3531669638892,-29.3106177271086,-124
44,44,7,sequential,delayed_coordination,-1.57982932436811,-4.17934996563878,-7.04736396060457,-38
44,44,7,coordinated,delayed_coordination,-0.265818354120356,9.1738169982504,22.263253766504,86
45,45,3,early_mover,sequential,1.69248783869259,10.6842264268905,51.2588832969464,-122
45,45,3,early_mover,coordinated,12.0861931083724,-9.01740921918235,-148.883589258555,516
45,45,3,early_mover,delayed_coordination,3.43515023526714,10.822289296494,59.6231808142261,-39
45,45,3,sequential,coordinated,10.3937052696798,-19.7016356460729,-200.142472555501,638
45,45,3,sequential,delayed_coordination,1.74266239657456,0.138062869603459,8.36429751727974,83
45,45,3,coordinated,delayed_coordination,-8.65104287310525,19.8396985156763,208.506770072781,-555
45,45,5,early_mover,sequential,1.0741125141311,9.34846236359436,61.8351018179924,-67
45,45,5,early_mover,coordinated,1.26194151961073,18.3792450739111,41.7022708287836,-83
45,45,5,early_mover,delayed_coordination,2.24006034642241,10.0261139257027,56.3255024526327,-110
45,45,5,sequential,coordinated,0.187829005479628,9.03078271031671,-20.1328309892087,-16
45,45,5,sequential,delayed_coordination,1.16594783229131,0.677651562108338,-5.50959936535969,-43
45,45,5,coordinated,delayed_coordination,0.978118826811681,-8.35313114820838,14.6232316238491,-27
45,45,7,early_mover,sequential,2.6189207980767,7.61613436386727,36.0048704213066,-20
45,45,7,early_mover,coordinated,4.87421205046869,6.11850622187401,-12.8175851515257,41
45,45,7,early_mover,delayed_coordination,3.84186325306338,6.7488107997963,27.4187197503172,16
45,45,7,sequential,coordinated,2.25529125239198,-1.49762814199326,-48.8224555728323,61
45,45,7,sequential,delayed_coordination,1.22294245498668,-0.867323564070972,-8.58615067098935,36
45,45,7,coordinated,delayed_coordination,-1.03234879740531,0.630304577922288,40.2363049018429,-25
46,46,3,early_mover,sequential,2.27841383826848,17.1479655577722,44.2269785273859,79
46,46,3,early_mover,coordinated,2.14650334169437,11.4395071600012,26.3575128219522,8
46,46,3,early_mover,delayed_coordination,4.22928058544302,16.2240182057952,19.0498220741517,130
46,46,3,sequential,coordinated,-0.131910496574108,-5.70845839777104,-17.8694657054336,-71
46,46,3,sequential,delayed_coordination,1.95086674717454,-0.923947351977006,-25.1771564532341,51
46,46,3,coordinated,delayed_coordination,2.08277724374865,4.78451104579403,-7.30769074780051,122
46,46,5,early_mover,sequential,0.467565874516211,10.4754710954022,76.6463534588474,-45
46,46,5,early_mover,coordinated,5.64366760880631,-5.72595427643282,6.45591933484275,162
46,46,5,early_mover,delayed_coordination,2.32658341155582,8.22876370994223,71.1720044045824,4
46,46,5,sequential,coordinated,5.1761017342901,-16.201425371835,-70.1904341240047,207
46,46,5,sequential,delayed_coordination,1.85901753703961,-2.24670738545998,-5.47434905426508,49
46,46,5,coordinated,delayed_coordination,-3.31708419725049,13.954717986375,64.7160850697396,-158
46,46,7,early_mover,sequential,1.56187199156541,9.18344522937977,20.8718955173224,-203
46,46,7,early_mover,coordinated,0.993757001558194,14.9282029145317,60.525995254379,-267
46,46,7,early_mover,delayed_coordination,4.44147622376221,3.77023342058766,2.28958953256756,-163
46,46,7,sequential,coordinated,-0.568114990007217,5.74475768515197,39.6540997370566,-64
46,46,7,sequential,delayed_coordination,2.8796042321968,-5.41321180879211,-18.5823059847548,40
46,46,7,coordinated,delayed_coordination,3.44771922220401,-11.1579694939441,-58.2364057218115,104
47,47,3,early_mover,sequential,4.95264511914534,2.72542899115842,-7.60069902503301,92
47,47,3,early_mover,coordinated,-1.20392215975707,12.2367923062875,97.5221664782225,-258
47,47,3,early_mover,delayed_coordination,3.85179838014669,3.5956995739129,41.7346058491073,6
47,47,3,sequential,coordinated,-6.15656727890241,9.51136331512907,105.122865503256,-350
47,47,3,sequential,delayed_coordination,-1.10084673899865,0.870270582754472,49.3353048741403,-86
47,47,3,coordinated,delayed_coordination,5.05572053990376,-8.6410927323746,-55.7875606291152,264
47,47,5,early_mover,sequential,8.1920488552577,-1.03214423494072,-81.0095331173891,329
47,47,5,early_mover,coordinated,9.12731148040797,-7.33218917913925,-142.242690406014,571
47,47,5,early_mover,delayed_coordination,5.50283442578734,-0.542533730592737,-59.3734797503027,228
47,47,5,sequential,coordinated,0.935262625150273,-6.30004494419853,-61.2331572886249,242
47,47,5,sequential,delayed_coordination,-2.68921442947035,0.489610504347979,21.6360533670863,-101
47,47,5,coordinated,delayed_coordination,-3.62447705462063,6.78965544854651,82.8692106557112,-343
47,47,7,early_mover,sequential,1.40818818149846,6.59644517744331,51.8000103922518,48
47,47,7,early_mover,coordinated,15.9823214537449,-28.1517616419567,-220.757956131267,791
47,47,7,early_mover,delayed_coordination,1.36179229403254,5.8689653619698,82.0540487202707,-133
47,47,7,sequential,coordinated,14.5741332722464,-34.7482068194,-272.557966523519,743
47,47,7,sequential,delayed_coordination,-0.0463958874659198,-0.727479815473515,30.2540383280189,-181
47,47,7,coordinated,delayed_coordination,-14.6205291597123,34.0207270039265,302.812004851538,-924
48,48,3,early_mover,sequential,-0.827569722655056,16.6783473949417,78.5984392747105,-48
48,48,3,early_mover,coordinated,3.90010651945016,-0.827193626634767,-13.9700405780968,29
48,48,3,early_mover,delayed_coordination,1.69839333340285,9.4863036542398,20.5117726762724,56
48,48,3,sequential,coordinated,4.72767624210522,-17.5055410215765,-92.5684798528073,77
48,48,3,sequential,delayed_coordination,2.5259630560579,-7.19204374070193,-58.0866665984381,104
48,48,3,coordinated,delayed_coordination,-2.20171318604731,10.3134972808746,34.4818132543692,27
48,48,5,early_mover,sequential,0.56265226335718,14.9207242473867,66.1111157923981,-78
48,48,5,early_mover,coordinated,4.59117677433473,10.9277747565671,23.4562093791944,3
48,48,5,early_mover,delayed_coordination,0.713142781048276,20.7291743245424,67.6930998366988,-62
48,48,5,sequential,coordinated,4.02852451097755,-3.99294949081957,-42.6549064132037,81
48,48,5,sequential,delayed_coordination,0.150490517691097,5.80845007715578,1.58198404430073,16
48,48,5,coordinated,delayed_coordination,-3.87803399328645,9.80139956797535,44.2368904575044,-65
48,48,7,early_mover,sequential,-2.36021568970452,20.1690552980012,105.212354386601,-184
48,48,7,early_mover,coordinated,3.81299019063674,9.60323326355808,38.2069480333209,-97
48,48,7,early_mover,delayed_coordination,0.511208272624643,14.4956612313199,72.0734012240059,-120
48,48,7,sequential,coordinated,6.17320588034126,-10.5658220344431,-67.0054063532803,87
48,48,7,sequential,delayed_coordination,2.87142396232916,-5.67339406668128,-33.1389531625953,64
48,48,7,coordinated,delayed_coordination,-3.3017819180121,4.89242796776182,33.866453190685,-23
49,49,3,early_mover,sequential,2.10621063047428,21.1148054836573,62.5088062550437,-38
49,49,3,early_mover,coordinated,3.12103170045782,22.1255671560646,86.0045499391147,-163
49,49,3,early_mover,delayed_coordination,0.281736858969865,27.5845997176766,67.3476465957476,-75
49,49,3,sequential,coordinated,1.01482106998354,1.01076167240723,23.4957436840709,-125
49,49,3,sequential,delayed_coordination,-1.82447377150442,6.46979423401925,4.83884034070388,-37
49,49,3,coordinated,delayed_coordination,-2.83929484148796,5.45903256161202,-18.656903343367,88
49,49,5,early_mover,sequential,4.39247420181272,8.79681551639277,42.7559442247007,-28
49,49,5,early_mover,coordinated,-0.702068743744832,26.0656577052445,108.480771226785,-274
49,49,5,early_mover,delayed_coordination,2.52737623733418,7.46216821314647,51.1923845410429,-37
49,49,5,sequential,coordinated,-5.09454294555755,17.2688421888517,65.7248270020848,-246
49,49,5,sequential,delayed_coordination,-1.86509796447854,-1.3346473032463,8.43644031634221,-9
49,49,5,coordinated,delayed_coordination,3.22944498107901,-18.603489492098,-57.2883866857426,237
49,49,7,early_mover,sequential,-1.32601430620409,23.7056467624311,119.233170880914,-120
49,49,7,early_mover,coordinated,1.78155326939319,29.6970878455343,76.0507647414465,-46
49,49,7,early_mover,delayed_coordination,0.501737322384713,18.6789163253384,85.7490184473743,-88
49,49,7,sequential,coordinated,3.10756757559727,5.99144108310313,-43.1824061394673,74
49,49,7,sequential,delayed_coordination,1.8277516285888,-5.02673043709277,-33.4841524335395,32
49,49,7,coordinated,delayed_coordination,-1.27981594700847,-11.0181715201959,9.69825370592775,-42
50,50,3,early_mover,sequential,3.07081729474393,3.62906011061935,82.667753886918,-219
50,50,3,early_mover,coordinated,6.21173871624609,-9.87202177447551,-43.4852296214051,-159
50,50,3,early_mover,delayed_coordination,2.51429512174792,-5.67241204914353,74.8823200587904,-238
50,50,3,sequential,coordinated,3.14092142150216,-13.5010818850949,-126.152983508323,60
50,50,3,sequential,delayed_coordination,-0.556522172996011,-9.30147215976288,-7.78543382812768,-19
50,50,3,coordinated,delayed_coordination,-3.69744359449817,4.19960972533198,118.367549680195,-79
50,50,5,early_mover,sequential,0.28765422153613,9.07534950871997,45.2145460155082,-15
50,50,5,early_mover,coordinated,-0.840906613588118,18.3192478944216,115.848663981823,-102
50,50,5,early_mover,delayed_coordination,-0.478479257300592,6.32662072595207,71.4382671970302,-87
50,50,5,sequential,coordinated,-1.12856083512425,9.24389838570164,70.6341179663145,-87
50,50,5,sequential,delayed_coordination,-0.766133478836721,-2.7487287827679,26.223721181522,-72
50,50,5,coordinated,delayed_coordination,0.362427356287526,-11.9926271684695,-44.4103967847925,15
50,50,7,early_mover,sequential,1.39339815737361,7.74806263272123,92.4700046484993,-69
50,50,7,early_mover,coordinated,1.57031148830718,1.77600130463537,68.5715756134755,-153
50,50,7,early_mover,delayed_coordination,2.71045292662052,-0.244619031711409,38.2181573520813,1
50,50,7,sequential,coordinated,0.176913330933573,-5.97206132808586,-23.8984290350238,-84
50,50,7,sequential,delayed_coordination,1.31705476924691,-7.99268166443264,-54.251847296418,70
50,50,7,coordinated,delayed_coordination,1.14014143831334,-2.02062033634678,-30.3534182613942,154
51,51,3,early_mover,sequential,2.82570594471142,21.8616643571813,80.1444136460673,58
51,51,3,early_mover,coordinated,5.94498687177136,-3.67540382457608,23.4861750204518,-50
51,51,3,early_mover,delayed_coordination,6.49591286430541,13.1125042908226,18.5738212918961,197
51,51,3,sequential,coordinated,3.11928092705995,-25.5370681817574,-56.6582386256155,-108
51,51,3,sequential,delayed_coordination,3.67020691959399,-8.74916006635871,-61.5705923541711,139
51,51,3,coordinated,delayed_coordination,0.550925992534047,16.7879081153987,-4.91235372855567,247
51,51,5,early_mover,sequential,3.13083311916043,19.548000800015,36.302241048812,78
51,51,5,early_mover,coordinated,7.09707351622008,8.89166023573401,-28.5520352434082,181
51,51,5,early_mover,delayed_coordination,3.48975402891287,20.4306613171609,46.6834337952064,56
51,51,5,sequential,coordinated,3.96624039705965,-10.656340564281,-64.8542762922202,103
51,51,5,sequential,delayed_coordination,0.358920909752442,0.882660517145922,10.3811927463944,-22
51,51,5,coordinated,delayed_coordination,-3.60731948730721,11.5390010814269,75.2354690386146,-125
51,51,7,early_mover,sequential,2.59588349832448,10.1095453726693,68.4598628935585,0
51,51,7,early_mover,coordinated,7.14958059514709,-11.8681424980614,-2.5049252109161,182
51,51,7,early_mover,delayed_coordination,1.16841430073362,18.7625021707175,68.25675018475,-17
51,51,7,sequential,coordinated,4.5536970968226,-21.9776878707307,-70.9647881044746,182
51,51,7,sequential,delayed_coordination,-1.42746919759087,8.65295679804819,-0.203112708808476,-17
51,51,7,coordinated,delayed_coordination,-5.98116629441347,30.6306446687789,70.7616753956661,-199
52,52,3,early_mover,sequential,1.55829045767632,5.0554363878253,49.6906227844199,-67
52,52,3,early_mover,coordinated,-0.167049192131628,5.56745465595066,77.1931308907067,-106
52,52,3,early_mover,delayed_coordination,1.02356021963266,6.52007930840307,36.5963503455091,-80
52,52,3,sequential,coordinated,-1.72533964980795,0.51201826812536,27.5025081062868,-39
52,52,3,sequential,delayed_coordination,-0.534730238043664,1.46464292057777,-13.0942724389108,-13
52,52,3,coordinated,delayed_coordination,1.19060941176429,0.952624652452414,-40.5967805451976,26
52,52,5,early_mover,sequential,1.32420726108784,19.0743881142508,50.7007831024653,-57
52,52,5,early_mover,coordinated,-1.36460629552532,-0.526045518415515,49.935196568076,-57
52,52,5,early_mover,delayed_coordination,1.26943104349594,8.14351192410246,50.0074644243082,-108
52,52,5,sequential,coordinated,-2.68881355661316,-19.6004336326664,-0.765586534389286,0
52,52,5,sequential,delayed_coordination,-0.0547762175918933,-10.9308761901484,-0.693318678157084,-51
52,52,5,coordinated,delayed_coordination,2.63403733902126,8.66955744251797,0.0722678562322017,-51
52,52,7,early_mover,sequential,1.85146742650733,12.4520515164006,65.2491816728914,-79
